Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,花東,25 - 45,,1 - 3,2015-12-04,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,40 - 60,懸浮微粒,2 - 4,2015-12-04,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,55 - 75,懸浮微粒,4 - 7,2015-12-04,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,60 - 80,懸浮微粒,4 - 8,2015-12-04,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2015-12-04,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,45 - 65,懸浮微粒,3 - 6,2015-12-04,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,北部,80 - 100,懸浮微粒,3 - 6,2015-12-04,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,花東,25 - 45,,1 - 3,2015-12-03,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,45 - 65,懸浮微粒,2 - 4,2015-12-03,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,55 - 75,懸浮微粒,4 - 8,2015-12-03,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,60 - 80,懸浮微粒,4 - 8,2015-12-03,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2015-12-03,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,60 - 80,懸浮微粒,3 - 6,2015-12-03,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,北部,80 - 100,懸浮微粒,3 - 6,2015-12-03,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,澎湖,30 - 50,,1 - 3,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,金門,40 - 60,懸浮微粒,1 - 3,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,馬祖,30 - 50,,1 - 3,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,花東,20 - 40,,1 - 3,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,25 - 45,,1 - 3,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,70 - 90,臭氧,4 - 8,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,50 - 70,臭氧,3 - 5,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,中部,50 - 70,臭氧,3 - 5,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,30 - 50,,1 - 3,2015-12-02,2015-12-02 12:01
1.12月2日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.12月2日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。3.12月3日至4日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；雲嘉南及高屏PM2.5指標為中至高等級，其他地區為低至中等級。,北部,30 - 50,,1 - 3,2015-12-02,2015-12-02 12:01
