SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,66,懸浮微粒,普通,3.4,0.22,67,84,16,7,5.3,112,2,7.51,.54,2015-10-10 17:00
關山,臺東縣,34,,良好,1.4,,41,21,10,4.9,1.9,64,1,5.72,.86,2015-10-10 17:00
馬公,澎湖縣,59,臭氧,普通,1.9,0.25,70,42,28,3,5.8,87,2,4.41,1.41,2015-10-10 17:00
金門,金門縣,55,懸浮微粒,普通,5.9,0.3,61,68,28,10,1.7,42,3,11.21,1.08,2015-10-10 17:00
馬祖,連江縣,54,懸浮微粒,普通,3.1,0.34,55,55,30,8.6,1.2,55,3,9.3,.71,2015-10-10 17:00
埔里,南投縣,43,,良好,1,0.47,51,45,30,11,2,135,3,12.44,1.03,2015-10-10 17:00
復興,高雄市,42,,良好,3.1,0.47,50,50,27,12,0.5,202,2,12.1,.21,2015-10-10 17:00
永和,新北市,37,,良好,7.3,0.63,33,38,14,24,1,120,2,28.37,4.28,2015-10-10 17:00
竹山,南投縣,52,懸浮微粒,普通,4.4,0.34,51,51,19,12,1.6,37,3,12.81,.75,2015-10-10 17:00
中壢,桃園市,55,懸浮微粒,普通,4.5,1.06,25,66,21,36,0.8,145,2,50.67,14.44,2015-10-10 17:00
三重,新北市,50,,良好,4.6,1.79,,56,22,43,,,2,95.62,52.36,2015-10-10 17:00
冬山,宜蘭縣,39,,良好,4,0.28,28,56,21,15,1.1,182,2,15.68,.86,2015-10-10 17:00
宜蘭,宜蘭縣,48,,良好,2.4,0.26,43,54,14,8.8,0.6,181,1,9.56,.77,2015-10-10 17:00
陽明,臺北市,38,,良好,1.5,0.17,46,26,18,2.2,,,2,2.54,.4,2015-10-10 17:00
花蓮,花蓮縣,43,,良好,2.5,0.41,42,48,21,12,1.5,261,2,13.67,1.67,2015-10-10 17:00
臺東,臺東縣,45,,良好,1.9,0.35,54,34,12,6.9,3,69,1,8.63,1.7,2015-10-10 17:00
恆春,屏東縣,40,,良好,1.5,0.13,48,35,15,1.3,4.4,46,2,2.8,1.47,2015-10-10 17:00
潮州,屏東縣,49,,良好,2,0.27,59,35,25,3.2,2.3,215,2,4.71,1.5,2015-10-10 17:00
屏東,屏東縣,54,臭氧,普通,2.8,0.41,65,49,27,11,2.8,188,2,12.79,1.69,2015-10-10 17:00
小港,高雄市,60,臭氧,普通,6.9,0.33,73,55,37,19,1.6,209,3,20.63,1.59,2015-10-10 17:00
前鎮,高雄市,68,臭氧,普通,4,0.34,82,54,19,8.4,1.3,151,2,11.69,3.29,2015-10-10 17:00
前金,高雄市,67,臭氧,普通,3.2,0.38,81,53,28,6.9,2.1,207,3,8.03,1.18,2015-10-10 17:00
左營,高雄市,64,臭氧,普通,1.9,0.33,76,45,26,6.7,1.9,231,2,6.82,.14,2015-10-10 17:00
楠梓,高雄市,66,臭氧,普通,0.8,0.37,80,51,24,7.2,1.3,246,2,8.31,1.15,2015-10-10 17:00
林園,高雄市,74,臭氧,普通,3.3,0.28,89,35,29,5.2,2.5,188,2,6.18,1,2015-10-10 17:00
大寮,高雄市,62,臭氧,普通,3.7,0.37,75,54,32,5.7,,,2,7.3,1.56,2015-10-10 17:00
鳳山,高雄市,60,臭氧,普通,7.2,0.6,72,70,31,19,1.3,247,2,20.2,1.2,2015-10-10 17:00
仁武,高雄市,60,臭氧,普通,2.7,0.37,72,55,22,11,1.9,194,2,11.5,.92,2015-10-10 17:00
橋頭,高雄市,62,臭氧,普通,2.3,0.35,74,57,13,5.9,2.3,222,2,7.46,1.53,2015-10-10 17:00
美濃,高雄市,62,臭氧,普通,3.1,0.34,74,48,23,6.7,1.4,284,2,7.33,.67,2015-10-10 17:00
臺南,臺南市,55,臭氧,普通,3.9,0.53,66,57,32,14,2.7,42,3,15.11,.9,2015-10-10 17:00
安南,臺南市,54,臭氧,普通,4.3,0.38,65,26,15,12,3.3,41,,12.8,.34,2015-10-10 17:00
新營,臺南市,59,臭氧,普通,4.3,0.42,71,81,29,11,2.8,27,2,11.95,1.31,2015-10-10 17:00
嘉義,嘉義市,51,懸浮微粒,普通,2.2,0.43,60,50,21,12,3,7.2,2,12.7,.38,2015-10-10 17:00
臺西,雲林縣,56,臭氧,普通,1.2,0.17,67,49,24,5.9,9.6,35,2,5.87,-.07,2015-10-10 17:00
