停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
基隆市工建路、工建北路、工建南路及工東街全部(含各巷弄),104年4月14日上午9時,104年4月14日下午17時,02-2424-5200,2015/4/7~2015/4/14,206基隆市七堵區     
【區域1】台南市新市區大社里;潭頂里,2014/12/11 10:0至2015/05/31 23:0 ,2015/05/31 23:0以後,06-5973437,2014/12/11~2015/6/1,744台南市新市區     
【區域1】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2015/02/01 0:0至2015/04/30 23:0 ,2015/04/30 23:0以後,04-7353883,2015/2/2~2015/5/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】嘉義縣太保市北新里;過溝里;麻寮里;南新里;嘉太工業區中興路;嘉太工業區光復路;嘉太工業區和順路;嘉太工業區建工路;嘉太工業區嘉太路;嘉太工業區興業路,2015/03/10 10:0至2015/05/10 10:0 ,2015/05/10 10:0以後,053742044,2015/3/10~2015/5/11,612嘉義縣太保市     
【區域3】嘉義縣太保市過溝里;麻寮里;南新里;北新里;嘉太工業區中興路;嘉太工業區光復路;嘉太工業區和順路;嘉太工業區建工路;嘉太工業區嘉太路;嘉太工業區興業路,2015/03/10 10:0至2015/05/10 10:0 ,2015/05/10 10:0以後,053742044,2015/3/10~2015/5/11,612嘉義縣太保市     
【區域1】桃園市大溪區員林路一段、員林路二段【雙號】,2015/03/13 9:0至2015/04/30 17:0【3/13起至4/30止(3/14、3/15、3/21、3/22、3/28、3/29、4/3、4/4、4/5、4/6、4/11、4/12、4/18、4/19、4/25、4/26除外)】,2015/3/13至2015/4/30每日下午 05:00以後,4712002#305,2015/3/16~2015/5/1,335桃園市大溪區     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0 ,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0【每星期三;四;零晨0時起】,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】新北市五股區104年4月1日起 新北市泰山區大科里、黎明里、五股區福德里，每星期之星期三及星期四停水。;泰山區(大科里、黎明里除外)、五股區成泰路一、二段以西區域及中興路四段；每星期之星期五及星期六停水，;新北市泰山區104年4月1日起 新北市泰山區大科里、黎明里、五股區福德里，每星期之星期三及星期四停水。;泰山區(大科里、黎明里除外)、五股區成泰路一、二段以西區域及中興路四段；每星期之星期五及星期六停水，;新北市新莊區壽山路,2015/04/03 0:0至2015/04/26 0:0【供5天停2天】,2015/04/26 0:0以後,1910,2015/3/24~2015/4/27,248新北市五股區     243新北市泰山區     242新北市新莊區     
【區域1】高雄市田寮區峰山里;高雄市岡山區嘉興里、嘉峰里、大莊里、潭底里、華光里、為隨里;高雄市阿蓮區全區;高雄市路竹區甲北里、下坑里、新園里,2015/04/19 9:0至2015/04/19 19:0 ,2015/04/19 19:0以後,1910,2015/3/24~2015/4/20,823高雄市田寮區     820高雄市岡山區     822高雄市阿蓮區     821高雄市路竹區     
【區域1】屏東縣高樹鄉南華村;泰山村三民路1號至10號之間,2015/03/27 8:0至2015/06/23 18:0【每日上午8點至下午6點】,2015/06/23 18:0以後,087962041,2015/3/27~2015/6/24,906屏東縣高樹鄉     
【區域1】新北市五股區福德里登林路單號(93~107號)；雙號(116~134-3號)、德音里外寮路部份;新北市林口區林口區(全區),2015/04/08 0:0至2015/04/10 0:0【自4月8日起每星期三及星期四全天停水(未來如有調整，另行通知)】,2015/04/10 0:0以後,24小時免付費客服專線1910、第二區管理處（03）4643131～5、林口服務所（02）26031880,2015/3/30~2015/4/11,248新北市五股區     244新北市林口區     
【區域1】新北市新莊區新北大道七段498巷,2015/04/01 9:0至2015/04/10 18:0【每日上午9點至下午6點(若遇大雨未施工則順延)】,2015/04/10 18:0以後,29966681,2015/3/30~2015/4/11,242新北市新莊區     
【區域1】屏東縣琉球鄉杉福村;上福村,2015/04/01 8:0至2015/04/30 17:30 ,2015/04/30 17:30以後,08-8325550,2015/3/31~2015/5/1,929屏東縣琉球鄉     
【區域1】彰化縣埔鹽鄉打廉村;南港村;彰化縣溪湖鎮中山里,2015/04/01 9:0至2015/04/10 19:0【每日上午9點至下午7點】,2015/4/1至2015/4/10每日下午 07:00以後,8851778,2015/3/31~2015/4/11,516彰化縣埔鹽鄉     514彰化縣溪湖鎮     
【區域1】台中市霧峰區錦州路328號至449號(沿路含巷弄),2015/04/01 8:30至2015/04/30 18:0【每日上午8點30分至下午6點(晚上恢復供水)】,2015/04/30 18:0以後,04-23393138,2015/4/1~2015/5/1,413台中市霧峰區     
【區域1】新北市五股區五股區;1、二區支援：每星期三、四停水：福德里（登林路91號及114-1號以後）。;2、本處第一供水區:每星期五、六停水：新五路一段二段以西（不含成泰路三段及御史路92號及99號前）、德音里、貿商里、陸一里、成泰里、五龍里、五福里、五股里、德泰里、水碓里、民義里、六福里、福德里（登林路91號及114-1號以前）（不含福德里登林路91號及114-1號以後）。;3、不停水里別:觀音里、集賢里、集福里、成德里、成州里、成功里、更寮里、興珍里。;新北市泰山區泰山區;泰山區全區停水;1、二區支援：每星期三、四停水：大科里、黎明里（黎明路一段9號以後、自強路、泰林路三段、黎專路及橫窠雅路）。;2、本處第一供水區:每星期五、六停水：山腳里、同榮里、明志里、同興里、泰友里、貴子里、貴和里、貴賢里、新明里、楓樹里、義仁里、義學里、福泰里、黎明里、全興里、福興里。,2015/04/10 0:0至2015/04/26 0:0 ,2015/04/26 0:0以後,1910,2015/4/1~2015/4/27,248新北市五股區     243新北市泰山區     
【區域1】新北市五股區五股區全部    五股工業區(新北產業園區);新北市泰山區泰山區全部;新北市新莊區壽山路   新莊區福興里部份    新北產業園區,2015/03/10 22:0至2015/04/30 6:0【22:00--06:00】,2015/04/30 6:0以後,1910,2015/4/1~2015/5/1,248新北市五股區     243新北市泰山區     242新北市新莊區     
【區域1】台中市大肚區社腳里;王田里;中和里;福山里;營埔里,2015/04/02 8:0至2015/04/10 18:0【每日上午8點至下午6點】,2015/04/10 18:0以後,04-26312127,2015/4/2~2015/4/11,432台中市大肚區     
【區域1】桃園市大溪區仁和二街、三街、八街及仁和東街、西街等，仁和街全區。,2015/04/07 8:0至2015/04/10 19:0【每日早上八點至下午七點】,2015/4/7至2015/4/10每日下午 07:00以後,4712002,2015/4/2~2015/4/11,335桃園市大溪區     
【區域1】新北市五股區新北市/五股區/外寮路、登林路、登林路貿商巷、中直路、中直路崩山巷、凌雲路3段、田埔巷、民義路一段及二段、壟鉤路、御史路。;新北市泰山區新北市/泰山區/大科坑路、 犁頭窠、黎明路、自強路、泰林路三段。,2015/04/12 0:0至2015/04/26 8:0 ,2015/04/26 8:0以後,1910,2015/4/2~2015/4/27,248新北市五股區     243新北市泰山區     
【區域1】彰化縣員林鎮育英路160巷47弄全部、育英路160巷49~117號等全部範圍。,2015/04/07 8:0至2015/04/15 18:0【每日上午8點至下午6點】,2015/04/15 18:0以後,1910   員林營運所04-8320083   04-8321341,2015/4/2~2015/4/16,510彰化縣員林鎮     
【區域1】台南市北區1. 公園南路以南(忠義路三段至公園路)(含巷弄);2. 公園路以西(公園南路至北忠街)(含巷弄);3. 北忠街以北(忠義路三段至公園路)(含巷弄);4. 忠義路三段以東(公園南路至北忠街)(含巷弄),2015/04/06 8:0至2015/04/11 18:0【每日上午8點至下午6點】,2015/04/11 18:0以後,蔡先生     06-2370021#228   0981937221,2015/4/2~2015/4/12,704台南市北區       
【區域1】台南市北區1. 公園南路以南(忠義路三段至公園路)(含巷弄);2. 公園路以西(公園南路至北忠街)(含巷弄);3. 北忠街以北(忠義路三段至公園路)(含巷弄);4. 忠義路三段以東(公園南路至北忠街)(含巷弄),2015/04/06 8:0至2015/04/11 18:0【每日上午8點至下午6點】,2015/04/11 18:0以後,蔡先生     06-2370021#228   0981937221,2015/4/2~2015/4/12,704台南市北區       
【區域1】桃園市中壢區新興里(全) 志航街 黃興街 自忠街~二街 逢甲一~三街 天祥一~三街 少康一~三街 執信一~二街 林森路10巷16巷等 以上含所有巷道(施工沿線時停水),2015/04/03 8:0至2015/04/30 18:0【每日上午8點至下午6點】,2015/4/3至2015/4/30每日下午 06:00以後,03-4259492,2015/4/3~2015/5/1,320桃園市中壢區     
【區域1】台中市霧峰區五福路五福西五福路468巷及四德北路全部四德北路85巷全部,2015/02/27 8:0至2015/04/10 17:30【每日上午8點至下午6點】,2015/2/27至2015/4/10每日下午 05:30以後,23393138,2015/4/6~2015/4/11,413台中市霧峰區     
【區域1】嘉義市西區湖內里;湖內里,2015/04/07 8:0至2015/04/09 18:0【正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水】,2015/04/09 18:0以後,洪國彬0978-060558 工地負責人：蘇良川0987-866283,2015/4/6~2015/4/10,600嘉義市西區       
【區域1】台中市大里區永興路以東、益民路二段以西、大明路以南、東明路以北一帶。,2015/04/09 10:0至2015/04/09 17:0 ,2015/04/09 17:0以後,24821831 24820158,2015/4/6~2015/4/10,412台中市大里區     
【區域3】台中市大里區永興路以東、益民路二段以西、大明路以南、東明路以北一帶。,2015/04/09 10:0至2015/04/09 17:0 ,2015/04/09 17:0以後,24821831 24820158,2015/4/6~2015/4/10,412台中市大里區     
【區域1】台中市大里區新光路以東、益民路一段以西、新仁路二段以南、新南路以北一帶。,2015/04/10 10:0至2015/04/10 17:0 ,2015/04/10 17:0以後,24821831 24820158,2015/4/6~2015/4/11,412台中市大里區     
【區域3】台中市大里區新光路以東、益民路一段以西、新仁路二段以南、新南路以北一帶。,2015/04/10 10:0至2015/04/10 17:0 ,2015/04/10 17:0以後,24821831 24820158,2015/4/6~2015/4/11,412台中市大里區     
【區域1】雲林縣莿桐鄉興貴村(興中)、興貴村(興南)、興貴村(興北)等部分用戶。,2015/04/07 8:0至2015/04/10 18:0【每日上午8點至下午六點】,2015/04/10 18:0以後,05-5862163,2015/4/7~2015/4/11,647雲林縣莿桐鄉     
【區域1】嘉義縣竹崎鄉獅埜村;沙坑村,2015/03/09 8:0至2015/04/30 19:30【每日上午8點至下午6點】,2015/04/30 19:30以後,05-2611075,2015/4/7~2015/5/1,604嘉義縣竹崎鄉     
【區域1】彰化縣二林鎮二溪湖7段,2015/04/07 8:0至2015/04/21 18:0【每日上午8點至下午6點】,2015/04/21 18:0以後,監工人員潘和朋04-7245031*309、承包商貫新工程有限公司廖長城04-25673226,2015/4/7~2015/4/22,526彰化縣二林鎮     
【區域1】彰化縣田尾鄉新生村、南鎮村、光復路一段、平和路、新民路、富農路、地政路、裕民路等一帶,2015/04/07 8:0至2015/04/21 18:0【管線末端及高地區將延後至23點前復水】,2015/4/7至2015/4/21每日下午 06:00以後,04-7245031-301監工人員楊凱鈞、0933-561826承包商沅盛工程有限公司,2015/4/7~2015/4/22,522彰化縣田尾鄉     
【區域1】新北市鶯歌區中山路,2015/04/08 9:0至2015/05/31 18:0【訂於104年04月08日至104年05月31日每日施工自上午9時至18時停水.當日施工自18時恢復供水】,2015/05/31 18:0以後,26792527.26792224,2015/4/7~2015/6/1,239新北市鶯歌區     
【區域1】南投縣埔里鎮枇杷里、北安里、泰安里、北梅里、大湳里、牛眠里、西門里、北門里,2015/04/08 9:0至2015/04/10 22:0 ,2015/04/10 22:0以後,049-2915176,2015/4/8~2015/4/11,545南投縣埔里鎮     
【區域1】屏東縣牡丹鄉四林村;屏東縣滿州鄉全部村里,2015/04/08 20:0至2015/04/09 2:0 ,2015/04/09 2:0以後,088892265,2015/4/8~2015/4/10,945屏東縣牡丹鄉     947屏東縣滿州鄉     
【區域1】台南市官田區全部村里;西庄里;官田里;拔林里;東庄里;隆本里;隆田里;渡頭里;台南市麻豆區麻豆區全部村里水壓降低,2015/04/09 22:0至2015/04/10 8:0 ,2015/04/10 8:0以後,(06)5721166,2015/4/8~2015/4/11,720台南市官田區     721台南市麻豆區     
【區域1】雲林縣台西鄉富琦村;永豐村;和豐村;崙豐路;信義路;忠孝路;公館,2015/04/09 9:0至2015/04/13 17:0【上午09時00分至下午17時00分】,2015/04/13 17:0以後,05-6982250,2015/4/8~2015/4/14,636雲林縣台西鄉     
【區域1】台南市北門區雙春,2015/04/09 9:0至2015/04/09 15:0 ,2015/04/09 15:0以後,7222477,2015/4/8~2015/4/10,727台南市北門區     
【區域1】台南市南區台南市南區省躬里;1.	萬年三街,2015/04/09 9:0至2015/04/09 17:30【梅日上午9點至下午5點】,2015/04/09 17:30以後,蔡先生     06-2370021#228   0981937221,2015/4/8~2015/4/10,702台南市南區       
【區域1】嘉義縣朴子市朴子工業區,2015/04/09 9:0至2015/04/09 14:0 ,2015/04/09 14:0以後,05-3792117,2015/4/8~2015/4/10,613嘉義縣朴子市     
【區域1】宜蘭縣五結鄉五結鄉三吉一路195號至225號、三吉一路219巷 、三吉一路230巷,2015/04/10 14:0至2015/04/10 17:0 ,2015/04/10 17:0以後,03-9589177,2015/4/8~2015/4/11,268宜蘭縣五結鄉     
【區域1】新北市板橋區龍泉街(全部巷弄),2015/04/08 21:30至2015/04/09 12:0 ,2015/04/09 12:0以後,,2015/4/8~2015/4/10,220新北市板橋區     
【區域1】南投縣埔里鎮史港里、福興里、牛眠里、一新里、廣成里、大湳里,2015/04/08 22:30至2015/04/09 9:0 ,2015/04/09 9:0以後,049-2915176,2015/4/8~2015/4/10,545南投縣埔里鎮     
【區域1】台南市鹽水區水仙里,2015/04/09 9:0至2015/04/09 15:0【上午9點至下午3點】,2015/04/09 15:0以後,06-6322240,2015/4/9~2015/4/10,737台南市鹽水區     
【區域1】嘉義縣中埔鄉石弄村;頂埔村;嘉義縣竹崎鄉白杞村;文峰村;桃源村;中和村;義隆村;嘉義縣阿里山鄉樂野村;嘉義縣番路鄉民和村;江西村;下坑村;公田村;新福村,2015/04/09 8:3至2015/04/09 20:0 ,2015/04/09 20:0以後,05-2611075,2015/4/9~2015/4/10,606嘉義縣中埔鄉     604嘉義縣竹崎鄉     605嘉義縣阿里山鄉   602嘉義縣番路鄉     
【區域3】嘉義縣中埔鄉石弄村;頂埔村;嘉義縣竹崎鄉白杞村;文峰村;桃源村;中和村;義隆村;嘉義縣阿里山鄉樂野村;嘉義縣番路鄉民和村;江西村;下坑村;公田村;新福村,2015/04/09 8:3至2015/04/09 20:0 ,2015/04/09 20:0以後,05-2611075,2015/4/9~2015/4/10,606嘉義縣中埔鄉     604嘉義縣竹崎鄉     605嘉義縣阿里山鄉   602嘉義縣番路鄉     
【區域1】彰化縣埤頭鄉十號路;彰興路;興農村,2015/04/09 8:0至2015/04/09 17:0 ,2015/04/09 17:0以後,04-8882073  0933-558489,2015/4/9~2015/4/10,523彰化縣埤頭鄉     
【區域1】雲林縣西螺鎮全部村里;雲林縣莿桐鄉全部村里;饒平村,2015/04/09 9:0至2015/04/09 17:0 ,2015/04/09 17:0以後,055862163,2015/4/9~2015/4/10,648雲林縣西螺鎮     647雲林縣莿桐鄉     
【區域1】高雄市仁武區赤貴街.赤富街.赤和街.仁孝街,2015/04/09 8:30至2015/04/09 17:30 ,2015/04/09 17:30以後,(07)3513332,2015/4/9~2015/4/10,814高雄市仁武區     
【區域1】高雄市仁武區赤吉街、赤祥街與赤和街,2015/04/09 8:30至2015/04/09 17:30 ,2015/04/09 17:30以後,(07)3513332,2015/4/9~2015/4/10,814高雄市仁武區     
【區域1】台南市麻豆區興國路{全部無水},2015/04/09 9:0至2015/04/09 14:0【上午9點至下午2點】,2015/04/09 14:0以後,06-5721166,2015/4/9~2015/4/10,721台南市麻豆區     
【區域1】屏東縣車城鄉埔墘路一帶,2015/04/09 8:30至2015/04/09 11:0 ,2015/04/09 11:0以後,088892265,2015/4/9~2015/4/10,944屏東縣車城鄉     
【區域1】高雄市六龜區忠義街一帶皆受影響。,2015/04/09 9:0至2015/04/09 12:0 ,2015/04/09 12:0以後,0933688276,2015/4/9~2015/4/10,844高雄市六龜區     
【區域1】嘉義縣竹崎鄉文峰村;白杞村;塘興村;溪心寮;檨仔寮,2015/04/10 8:30至2015/04/10 19:0 ,2015/04/10 19:0以後,05-2611075,2015/4/9~2015/4/11,604嘉義縣竹崎鄉     
【區域1】高雄市大樹區竹寮路,2015/04/09 10:0至2015/04/09 12:0 ,2015/04/09 12:0以後,07-6512077,2015/4/9~2015/4/10,840高雄市大樹區     
【區域1】嘉義縣竹崎鄉和平村;田寮;民生路;鹿滿村,2015/04/09 8:36至2015/04/09 18:0 ,2015/04/09 18:0以後,05-2611075,2015/4/9~2015/4/10,604嘉義縣竹崎鄉     
【區域1】台中市大里區公園街;東南路,2015/04/09 9:0至2015/04/09 15:0 ,2015/04/09 15:0以後,22442469、1910,2015/4/9~2015/4/10,412台中市大里區     
【區域1】宜蘭縣南澳鄉南澳村(免費客務專線1910;廣興給水廠服務電話039553098),2015/04/09 9:30至2015/04/09 11:30 ,2015/04/09 11:30以後,0937849892,2015/4/9~2015/4/10,272宜蘭縣南澳鄉     
