Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,25 - 45,,1 - 3,2015-12-24,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-12-24,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,75 - 95,臭氧,5 - 9,2015-12-24,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,60 - 80,懸浮微粒,3 - 7,2015-12-24,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,65 - 85,懸浮微粒,3 - 7,2015-12-24,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,55 - 75,懸浮微粒,2 - 4,2015-12-24,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,60 - 80,懸浮微粒,3 - 5,2015-12-24,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,25 - 45,,1 - 3,2015-12-23,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-12-23,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,75 - 95,臭氧,5 - 9,2015-12-23,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,60 - 80,懸浮微粒,3 - 7,2015-12-23,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,65 - 85,懸浮微粒,3 - 7,2015-12-23,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,55 - 75,懸浮微粒,2 - 4,2015-12-23,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,65 - 85,臭氧,2 - 4,2015-12-23,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,澎湖,30 - 50,,1 - 3,2015-12-22,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,金門,50 - 70,懸浮微粒,3 - 5,2015-12-22,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,馬祖,45 - 65,懸浮微粒,2 - 4,2015-12-22,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,25 - 45,,1 - 3,2015-12-22,2015-12-22 12:00
1.22日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23、24日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-12-22,2015-12-22 12:00
