停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
苑裡鎮：苑坑、苑東等里。,104年06月22日起,104年7月5日止(每日上午9時起至17時止，共8小時停水施作，晚上恢復供水),1910、通霄銅鑼營運所：037-986206,2015/6/16~2015/7/7,358苗栗縣苑裡鎮     
苗栗縣頭份鎮下興里的陽明社區及托斯卡尼社區停水。,104年07月1日上午9時起,104年07月1日下午5時止,1910、東興給水廠：037-669621、竹南頭份營運所：037-623500,2015/6/25~2015/7/3,351苗栗縣頭份鎮     
新北市汐止區大同路一段、大同路二段、樟樹一路、樟樹二路、中興路1號至108號、工建路、光復街,104年07月03日22時,104年07月04日12時,（02）8647-8218,2015/6/29~2015/7/4,221新北市汐止區     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0 ,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0【每星期三;四;零晨0時起】,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2015/05/04 12:0至2015/07/31 23:0【每日上午0點至上午7點 及每日中午12點至下午6點 及每日晚間10點至晚間12點】,2015/07/31 23:0以後,04-7353883,2015/5/4~2015/8/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【停水區域一】桃園市中壢區新興里(全) 志航街 黃興街 自忠街~二街 逢甲一~三街 天祥一~三街 少康一~三街 執信一~二街 林森路10巷16巷等 以上含所有巷道(施工沿線時停水),2015/05/01 8:0至2015/08/31 18:0,2015/08/31 18:0以後,03-4259492,2015/5/19~2015/9/1,320桃園市中壢區     
【停水區域一】桃園市大溪區三元一街;三元二街;三元三街;員林路一段;員林路一段;員林路二段;頂好新村;齋明街 員林路一段211巷及503巷,2015/05/18 8:0至2015/06/30 19:0,2015/06/30 19:0以後,03-4712002,2015/5/20~2015/7/1,335桃園市大溪區     
【停水區域一】嘉義縣水上鄉龍德村全部等所有住戶。,2015/06/29 8:0至2015/06/30 18:0,2015/06/30 18:0以後,05-2779117,2015/5/21~2015/7/1,608嘉義縣水上鄉     
【停水區域一】嘉義市東區興仁里八掌溪以南全部等所有住戶。;嘉義縣中埔鄉和美村永樂新村及後庄全部等所有住戶。,2015/07/01 8:0至2015/07/02 18:0,2015/07/02 18:0以後,05-2779117,2015/5/21~2015/7/3,600嘉義市東區       606嘉義縣中埔鄉     
【停水區域一】屏東縣琉球鄉上福村;南福村;大福村;杉福村,2015/06/01 8:0至2015/06/30 20:0,2015/06/30 20:0以後,08-8325550,2015/5/27~2015/7/1,929屏東縣琉球鄉     
【停水區域一】高雄市鳥松區北平路,2015/06/30 16:30至2015/06/30 18:30,2015/06/30 18:30以後,07-6512077,2015/6/1~2015/7/1,833高雄市鳥松區     
【區域1】桃園市大溪區三元一街;三元二街;三元三街;員林路一段;員林路一段;員林路二段;頂好新村;齋明街 員林路一段211巷及503巷,2015/05/18 8:0至2015/06/30 19:0【週一至週五早上八點到晚上七點】,2015/06/30 19:0以後,03-4712002,2015/6/3~2015/7/1,335桃園市大溪區     
【停水區域一】雲林縣虎尾鎮西安里;穎川里,2015/06/06 8:0至2015/06/30 18:0,2015/06/30 18:0以後,05-6322047,2015/6/4~2015/7/1,632雲林縣虎尾鎮     
【停水區域一】台中市太平區長龍路二段.長龍路三段.北田路.福利巷.南國巷.長龍路三段290巷.長龍路三段245巷等附近一帶,2015/06/11 8:0至2015/07/11 17:0,2015/07/11 17:0以後,22442469.1910,2015/6/8~2015/7/12,411台中市太平區     
【停水區域一】新北市鶯歌區中山路含周邊巷道,2015/06/16 9:0至2015/06/30 18:0,2015/06/30 18:0以後,02-26792224,2015/6/12~2015/7/1,239新北市鶯歌區     
【停水區域一】彰化縣伸港鄉伸港鄉全部;彰化縣和美鎮和美鎮全部;彰化縣彰化市彰化市全部;彰化縣線西鄉線西鄉全部,2015/06/12 18:0至2015/08/31 23:59,2015/08/31 23:59以後,04-7353883,2015/6/12~2015/9/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】雲林縣虎尾鎮下溪里;中溪里,2015/06/15 8:0至2015/07/15 18:0【每日上午8點至下午6點】,2015/07/15 18:0以後,05-6322047,2015/6/13~2015/7/16,632雲林縣虎尾鎮     
【停水區域一】嘉義市東區義教里義教街731巷及台林街237巷等所有住戶,2015/06/15 8:0至2015/06/30 18:0,2015/06/30 18:0以後,05-2252670轉252,2015/6/15~2015/7/1,600嘉義市東區       
【停水區域一】高雄市鳥松區大竹里、華美里，計停水戶數200戶，詳細分區停水區域與日期詳列如下：;1.華美里(美山路366~394號、412-2號)，104年6月23日至104年6月25日，每日08時30分至18時30分，合計3日。;2.大竹里(大竹路1-3~1-10號、5~14-13號) 104年6月26日至104年6月30日，每日08時30分至18時30分，合計5日。;3.大竹里(大竹路20~39-1號) 104年7月1日至104年7月4日，每日08時30分至18時30分，合計4日。;4.大竹里(大義街34巷、44巷、54巷) 104年7月6日至104年7月10日，每日08時30分至18時30分，合計5日。,2015/06/23 8:30至2015/07/10 18:30,2015/07/10 18:30以後,1910,2015/6/16~2015/7/11,833高雄市鳥松區     
【停水區域一】嘉義縣水上鄉嘉義縣水上鄉義興村-番仔寮/溪州子/義興國小。,2015/06/22 8:0至2015/07/05 18:0,2015/07/05 18:0以後,達旺營造有限公司-工地負責人-吳志宏0937894388工務課監造-張家瑋0982650809,2015/6/16~2015/7/6,608嘉義縣水上鄉     
【停水區域一】嘉義縣番路鄉內甕村;大庄;下宅仔;凸湖;明義新村;崁腳,2015/05/25 8:0至2015/06/30 19:30,2015/06/30 19:30以後,05-2611075,2015/6/17~2015/7/1,602嘉義縣番路鄉     
【停水區域一】高雄市彌陀區鹽埕里;產業路一帶,2015/06/22 9:0至2015/07/19 18:0,2015/07/19 18:0以後,07-6222814,2015/6/18~2015/7/20,827高雄市彌陀區     
【停水區域一】台中市北屯區北屯路西側單號門牌.松竹路二段以南.文心路四段以北(舊社里、平興里、東光里),2015/06/29 22:0至2015/06/30 8:0,2015/06/30 8:0以後,22210169,2015/6/18~2015/7/1,406台中市北屯區     
【停水區域一】苗栗縣苑裡鎮苑坑里;苑東里,2015/06/22 9:0至2015/07/05 17:0,2015/07/05 17:0以後,037-986206  037-986218,2015/6/22~2015/7/6,358苗栗縣苑裡鎮     
【停水區域一】台南市安定區蘇林里;蘇厝里;台南市善化區胡厝里;胡家里;西衛,2015/06/23 8:0至2015/06/30 18:0,2015/06/30 18:0以後,06-5973437,2015/6/22~2015/7/1,745台南市安定區     741台南市善化區     
【停水區域一】新北市新莊區忠孝街及其周邊巷道;忠孝街29巷及其周邊巷道;公園一路70巷及其周邊巷道(每日上午9點至下午6點(若遇大雨未施工則延期)),2015/07/01 9:0至2015/07/31 18:0,2015/07/31 18:0以後,29966681,2015/6/22~2015/8/1,242新北市新莊區     
