停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【區域1】台南市新市區大社里;潭頂里,2014/12/11 10:0至2015/05/31 23:0 ,2015/05/31 23:0以後,06-5973437,2014/12/11~2015/6/1,744台南市新市區     
【區域1】桃園市八德區夜間減壓供水限水;桃園市大園區夜間減壓供水限水;桃園市大溪區夜間減壓供水限水;桃園市中壢區夜間減壓供水限水;桃園市平鎮區夜間減壓供水限水;桃園市桃園區夜間減壓供水限水;桃園市復興區夜間減壓供水限水;桃園市新屋區夜間減壓供水限水;桃園市楊梅區夜間減壓供水限水;桃園市龍潭區夜間減壓供水限水;桃園市龜山區夜間減壓供水限水;桃園市蘆竹區夜間減壓供水限水;桃園市觀音區夜間減壓供水限水;新北市五股區夜間減壓供水限水;新北市林口區夜間減壓供水限水;新北市泰山區夜間減壓供水限水;新北市鶯歌區夜間減壓供水限水;新竹縣湖口鄉夜間減壓供水限水;新竹縣新豐鄉夜間減壓供水限水,2014/11/27 23:0至2015/02/17 0:0【夜間減壓供水限水】,2015/02/17 0:0以後,免付費服務電話：1910,2014/12/29~2015/2/18,334桃園市八德區     337桃園市大園區     335桃園市大溪區     320桃園市中壢區     324桃園市平鎮區     330桃園市桃園區     336桃園市復興區     327桃園市新屋區     326桃園市楊梅區     325桃園市龍潭區     333桃園市龜山區     338桃園市蘆竹區     328桃園市觀音區     248新北市五股區     244新北市林口區     243新北市泰山區     239新北市鶯歌區     303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2015/02/01 0:0至2015/04/30 23:0 ,2015/04/30 23:0以後,04-7353883,2015/2/2~2015/5/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】彰化縣永靖鄉湳港村、新庄村、永社路等一帶;彰化縣田尾鄉平和路一帶,2015/02/05 8:0至2015/02/16 18:0【每日上午8點至下午6點】,2015/2/5至2015/2/16每日下午 06:00以後,04-7245031-301監工人員楊凱鈞、0933-561826承包商沅盛工程有限公司,2015/2/5~2015/2/17,512彰化縣永靖鄉     522彰化縣田尾鄉     
【區域1】彰化縣員林鎮山腳路6段、山腳路6段254巷、山腳路6段132巷、東北巷、東北巷90弄、;山腳路5段186巷79弄、山腳路5段186巷45弄、山腳路1段坡姜巷、山腳路1段48巷2弄等,2015/02/05 8:0至2015/02/16 18:0【每日上午8點至下午6點】,2015/2/5至2015/2/16每日下午 06:00以後,04-7245031*301(承包商：上校水管工程行，張圳益0920-900823),2015/2/5~2015/2/17,510彰化縣員林鎮     
【區域1】彰化縣彰化市岸頭巷、英士路、環山路、南校街6巷、寶山路126巷、大埔路;埔陽街、埔東街、埔南街、瑞陽街、延平街等,2015/02/05 8:0至2015/02/16 18:0【每日上午8點至下午6點】,2015/02/16 18:0以後,04-7245031*309(承包商：旺威工程有限公司，陳欽賢0932535188),2015/2/5~2015/2/17,500彰化縣彰化市     
【區域1】彰化縣線西鄉彰濱工業區線西區內:彰濱西二路及彰濱東六路以南;慶安南一路以北;慶安路以西;線工南四路以東.,2015/03/01 8:0至2015/03/01 17:0【每日上午8點至下午5點】,2015/03/01 17:0以後,04-7353883,2015/2/9~2015/3/2,507彰化縣線西鄉     
【區域1】彰化縣線西鄉彰化縣線西鄉彰濱工業區線西區內:彰濱西二路及彰濱東六路以南;慶安南一路以北;慶安路以西;線工南四路以東.,2015/02/28 8:0至2015/02/28 17:0【每日上午8點至下午5點】,2015/02/28 17:0以後,04-7353883,2015/2/9~2015/3/1,507彰化縣線西鄉     
【區域1】桃園市復興區澤仁里：中正、中山、忠孝、仁愛路(360戶),2015/02/12 8:0至2015/03/31 8:0 ,2015/03/31 8:0以後,客服電話:1910 龍潭給水廠:03-4712002轉503,2015/2/10~2015/4/1,336桃園市復興區     
【區域1】桃園市復興區三民里：1-8鄰(200戶),2015/02/11 8:0至2015/03/31 8:0 ,2015/03/31 8:0以後,客服電話:1910  龍潭給水廠 03-4712002轉503,2015/2/10~2015/4/1,336桃園市復興區     
【區域1】桃園市復興區澤仁里：中正、中山、忠孝、仁愛路(360戶),2015/02/12 8:0至2015/03/31 8:0 ,2015/03/31 8:0以後,客服電話:1910 龍潭給水廠:03-4712002轉503,2015/2/10~2015/4/1,336桃園市復興區     
【區域1】桃園市復興區三民里：1-8鄰(200戶),2015/02/11 8:0至2015/03/31 8:0 ,2015/03/31 8:0以後,客服電話:1910  龍潭給水廠 03-4712002轉503,2015/2/10~2015/4/1,336桃園市復興區     
【區域1】桃園市復興區澤仁里：中正、中山、忠孝、仁愛路(360戶),2015/02/12 8:0至2015/03/30 8:0 ,2015/03/30 8:0以後,客服電話:1910 龍潭給水廠:03-4712002轉503,2015/2/10~2015/3/31,336桃園市復興區     
【區域1】宜蘭縣蘇澳鎮德興一路,2015/02/16 9:0至2015/02/16 11:0 ,2015/02/16 11:0以後,039589175,2015/2/13~2015/2/17,270宜蘭縣蘇澳鎮     
【區域1】新北市五股區五股區全部;新北市泰山區泰山區全部;新北市新莊區新莊區福興里部份,2015/02/15 21:0至2015/02/28 8:0【21:00----08:00】,2015/02/28 8:0以後,1910,2015/2/13~2015/3/1,248新北市五股區     243新北市泰山區     242新北市新莊區     
【區域1】南投縣魚池鄉東光村 (全村),2015/02/16 10:0至2015/02/16 18:0 ,2015/02/16 18:0以後,049-2915176,2015/2/13~2015/2/17,555南投縣魚池鄉     
【區域1】台中市西屯區朝富路以東.市政北七路以南.河南路3段以西.市政北二路以北,2015/03/09 8:30至2015/03/09 16:0 ,2015/03/09 16:0以後,22210169,2015/2/13~2015/3/10,407台中市西屯區     
【區域1】台中市西屯區惠來路二段以東.市政北二路以南.惠中路一段以西.市政路以北,2015/03/12 8:30至2015/03/12 16:0 ,2015/03/12 16:0以後,22210169,2015/2/13~2015/3/13,407台中市西屯區     
