停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
瑞芳區（水湳洞、瑞濱、深澳、九份金瓜石地區）<BR>基隆區（中正區、信義區）<BR>,104年04月28日9時,104年04月29日03時,(02)24245200基隆所;02-24972006瑞芳所,2015/4/20~2015/4/29,201基隆市信義區     202基隆市中正區     224新北市瑞芳區     
【區域1】台南市新市區大社里;潭頂里,2014/12/11 10:0至2015/05/31 23:0 ,2015/05/31 23:0以後,06-5973437,2014/12/11~2015/6/1,744台南市新市區     
【區域1】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2015/02/01 0:0至2015/04/30 23:0 ,2015/04/30 23:0以後,04-7353883,2015/2/2~2015/5/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】嘉義縣太保市北新里;過溝里;麻寮里;南新里;嘉太工業區中興路;嘉太工業區光復路;嘉太工業區和順路;嘉太工業區建工路;嘉太工業區嘉太路;嘉太工業區興業路,2015/03/10 10:0至2015/05/10 10:0 ,2015/05/10 10:0以後,053742044,2015/3/10~2015/5/11,612嘉義縣太保市     
【區域3】嘉義縣太保市過溝里;麻寮里;南新里;北新里;嘉太工業區中興路;嘉太工業區光復路;嘉太工業區和順路;嘉太工業區建工路;嘉太工業區嘉太路;嘉太工業區興業路,2015/03/10 10:0至2015/05/10 10:0 ,2015/05/10 10:0以後,053742044,2015/3/10~2015/5/11,612嘉義縣太保市     
【區域1】桃園市大溪區員林路一段、員林路二段【雙號】,2015/03/13 9:0至2015/04/30 17:0【3/13起至4/30止(3/14、3/15、3/21、3/22、3/28、3/29、4/3、4/4、4/5、4/6、4/11、4/12、4/18、4/19、4/25、4/26除外)】,2015/3/13至2015/4/30每日下午 05:00以後,4712002#305,2015/3/16~2015/5/1,335桃園市大溪區     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0 ,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0【每星期三;四;零晨0時起】,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】新北市五股區104年4月1日起 新北市泰山區大科里、黎明里、五股區福德里，每星期之星期三及星期四停水。;泰山區(大科里、黎明里除外)、五股區成泰路一、二段以西區域及中興路四段；每星期之星期五及星期六停水，;新北市泰山區104年4月1日起 新北市泰山區大科里、黎明里、五股區福德里，每星期之星期三及星期四停水。;泰山區(大科里、黎明里除外)、五股區成泰路一、二段以西區域及中興路四段；每星期之星期五及星期六停水，;新北市新莊區壽山路,2015/04/03 0:0至2015/04/26 0:0【供5天停2天】,2015/04/26 0:0以後,1910,2015/3/24~2015/4/27,248新北市五股區     243新北市泰山區     242新北市新莊區     
【區域1】屏東縣高樹鄉南華村;泰山村三民路1號至10號之間,2015/03/27 8:0至2015/06/23 18:0【每日上午8點至下午6點】,2015/06/23 18:0以後,087962041,2015/3/27~2015/6/24,906屏東縣高樹鄉     
【區域1】屏東縣琉球鄉杉福村;上福村,2015/04/01 8:0至2015/04/30 17:30 ,2015/04/30 17:30以後,08-8325550,2015/3/31~2015/5/1,929屏東縣琉球鄉     
【區域1】台中市霧峰區錦州路328號至449號(沿路含巷弄),2015/04/01 8:30至2015/04/30 18:0【每日上午8點30分至下午6點(晚上恢復供水)】,2015/04/30 18:0以後,04-23393138,2015/4/1~2015/5/1,413台中市霧峰區     
【區域1】新北市五股區五股區全部    五股工業區(新北產業園區);新北市泰山區泰山區全部;新北市新莊區壽山路   新莊區福興里部份    新北產業園區,2015/03/10 22:0至2015/04/30 6:0【22:00--06:00】,2015/04/30 6:0以後,1910,2015/4/1~2015/5/1,248新北市五股區     243新北市泰山區     242新北市新莊區     
【區域1】桃園市中壢區新興里(全) 志航街 黃興街 自忠街~二街 逢甲一~三街 天祥一~三街 少康一~三街 執信一~二街 林森路10巷16巷等 以上含所有巷道(施工沿線時停水),2015/04/03 8:0至2015/04/30 18:0【每日上午8點至下午6點】,2015/4/3至2015/4/30每日下午 06:00以後,03-4259492,2015/4/3~2015/5/1,320桃園市中壢區     
【區域1】嘉義縣竹崎鄉獅埜村;沙坑村,2015/03/09 8:0至2015/04/30 19:30【每日上午8點至下午6點】,2015/04/30 19:30以後,05-2611075,2015/4/7~2015/5/1,604嘉義縣竹崎鄉     
【區域1】彰化縣二林鎮二溪湖7段,2015/04/07 8:0至2015/04/21 18:0【每日上午8點至下午6點】,2015/04/21 18:0以後,監工人員潘和朋04-7245031*309、承包商貫新工程有限公司廖長城04-25673226,2015/4/7~2015/4/22,526彰化縣二林鎮     
【區域1】新北市鶯歌區中山路,2015/04/08 9:0至2015/05/31 18:0【訂於104年04月08日至104年05月31日每日施工自上午9時至18時停水.當日施工自18時恢復供水】,2015/05/31 18:0以後,26792527.26792224,2015/4/7~2015/6/1,239新北市鶯歌區     
【區域1】彰化縣員林鎮降壓範圍概述：光復街、南昌路、縱貫鐵路、中正路1巷、萬年路二段、南昌東路、民生路、員鹿路、員水路二段、永昌街、中正路、柳橋東路、明倫路等附近範圍。;降壓範圍內道路名稱：萬年巷、南興街、四維街、四平街、林森路、員農街、永春街、永康街、永吉街、惠明街、中山南路、永和街、光明街、永昌街、惠來街。,2015/04/09 8:0至2015/04/24 17:0【每日上午8點至下午6點】,2015/4/24 18:0以後,1910   員林營運所04-8320083   04-8321341,2015/4/9~2015/4/25,510彰化縣員林鎮     
【區域3】彰化縣員林鎮降壓範圍概述：光復街、南昌路、縱貫鐵路、中正路1巷、萬年路二段、南昌東路、民生路、員鹿路、員水路二段、永昌街、中正路、柳橋東路、明倫路等附近範圍。;降壓範圍內道路名稱：萬年巷、南興街、四維街、四平街、林森路、員農街、永春街、永康街、永吉街、惠明街、中山南路、永和街、光明街、永昌街、惠來街。,2015/4/9 8:0至2015/4/24 18:0【每日上午8點至下午6點】,2015/4/24 18:0以後,1910   員林營運所04-8320083   04-8321341,2015/4/9~2015/4/25,510彰化縣員林鎮     
【區域1】屏東縣琉球鄉上福村;杉福村,2015/04/09 8:0至2015/04/30 20:0 ,2015/04/30 20:0以後,08-8325550,2015/4/9~2015/5/1,929屏東縣琉球鄉     
【區域1】南投縣埔里鎮枇杷里、蜈蚣里、泰安里、北安里、北梅里、大湳里、牛眠里、福興里、史港里、西門里、大城里、桃米里、水頭里、溪南里、珠格里,2015/04/13 23:0至2015/04/20 23:0 ,2015/04/20 23:0以後,049-2915176,2015/4/13~2015/4/21,545南投縣埔里鎮     
【區域1】嘉義縣太保市北新里;過溝里;麻寮里;南新里;嘉太工業區中興路;嘉太工業區光復路;嘉太工業區和順路;嘉太工業區建工路;嘉太工業區嘉太路;嘉太工業區興業路,2015/03/10 10:0至2015/05/10 10:0 ,2015/05/10 10:0以後,053742044,2015/4/13~2015/5/11,612嘉義縣太保市     
【區域3】嘉義縣太保市過溝里;麻寮里;南新里;北新里;嘉太工業區中興路;嘉太工業區光復路;嘉太工業區和順路;嘉太工業區建工路;嘉太工業區嘉太路;嘉太工業區興業路,2015/3/10 10:0至2015/5/10 10:0 ,2015/5/10 10:0以後,053742044,2015/4/13~2015/5/11,612嘉義縣太保市     
【區域1】彰化縣員林鎮育英路160巷47弄全部、育英路160巷49~117號等全部範圍。,2015/04/07 8:0至2015/04/25 18:0【每日上午8點至下午6點】,2015/04/25 18:0以後,1910   員林營運所04-8320083   04-8321341,2015/4/14~2015/4/26,510彰化縣員林鎮     
【區域1】桃園市八德區大發里（後庄街51號(含)及68(含)以後、福德一路）、大明里(福德一路、福德二、三街、華安街、興隆街、八德桃鶯路2巷、八德桃鶯路1~139號及2~146號);桃園市龜山區山頂里(宏德新村1至180號);新北市三峽區全部;三峽里、秀川里、八張里、中埔里、弘道里、永館里、鳶山里、龍埔里、龍學里、龍恩里、礁溪里、安溪里、介壽里、中正里、大埔里、嘉添里、添福里、金圳里、五寮里、插角里、有木里、二鬮里、溪南里、溪北里、溪東里、成福里、竹崙里、安坑里  【鶯歌所26792224】;新北市土城區大安里、員仁里、沛陂里、永寧里、頂埔里、祖田里、頂新里、頂福里;城林路（單號）、中央路3段103號~285-2號（含巷弄）、中央路3段116巷~284號（含巷弄）、亞洲路、員安路、大安路、永安路、永和街、承天路、南天母路、永寧路、永平路、大暖路、中州路、頂埔街、溪頭路、龍泉路、中央路4段、民安街、金安街、福安街、德安街、三民路、民族路、信義路、土城工業區等全部（含單、雙號及巷弄）;新北市樹林區柑園地區(北大社區)東園里、南園里、西園里、北園里、柑園里及民和街、信和街、德和街、中和街、吉祥街、中山路三段雙號160至210-1號;新北市鶯歌區全部;鳳福里、大湖里、鳳鳴里、鳳祥里、永吉里、中湖里、東湖里、永昌里、建國里、同慶里、東鶯里、南鶯里、西鶯里、北鶯里、中鶯里、建德里、尖山里、南靖里、二甲里、二橋里，共20里。 【停水查詢電話：鶯歌所 26792224】,2015/04/20 0:0至2015/04/22 0:0【每週一及週二】,2015/04/22 0:0以後,1910，29968961、26792224、22655172、29937484,2015/4/15~2015/4/23,334桃園市八德區     333桃園市龜山區     237新北市三峽區     236新北市土城區     238新北市樹林區     239新北市鶯歌區     
【區域1】南投縣草屯鎮草溪路碧洲里(由阿發橋至草溪路底)  例假日不施工,2015/04/20 8:0至2015/04/30 18:0【:每日上午8點00分至下午6點00分】,2015/4/20至2015/4/30每日下午 06:00以後,049-2563505,2015/4/16~2015/5/1,542南投縣草屯鎮     
【區域1】南投縣草屯鎮草溪路(碧洲里 阿發橋至碧興路) 及碧興路一段    例假日不施工停水,2015/04/28 8:0至2015/05/08 18:0【每日上午8點至下午6點】,2015/4/28至2015/5/8每日下午 06:00以後,049-2563505,2015/4/16~2015/5/9,542南投縣草屯鎮     
【區域1】新北市五股區五股區;1、二區支援：每星期三、四停水：福德里（登林路91號及114-1號以後）。;2、本處第一供水區:每星期五、六停水：新五路一段二段以西（不含成泰路三段及御史路92號及77號前）、德音里、貿商里、陸一里、成泰里、五龍里、五福里、五股里、德泰里、水碓里、民義里、六福里、福德里（登林路91號及114-1號以前）（不含福德里登林路91號及114-1號以後）。;3、不停水里別:觀音里、集賢里、集福里、成德里、成州里、成功里、更寮里、興珍里。;新北市泰山區泰山區;泰山區全區停水;1、二區支援：每星期三、四停水：大科里、黎明里（黎明路9號以後、自強路、泰林路三段、同榮里犁頭窠）。;2、本處第一供水區:每星期五、六停水：山腳里、同榮里、明志里、同興里、泰友里、貴子里、貴和里、貴賢里、新明里、楓樹里、義仁里、義學里、福泰里、黎明里、全興里、福興里。,2015/04/10 0:0至2015/04/26 0:0 ,2015/04/26 0:0以後,1910,2015/4/16~2015/4/27,248新北市五股區     243新北市泰山區     
【區域1】台中市大肚區社腳里;王田里;中和里;福山里;營埔里,2015/04/17 8:0至2015/04/23 18:0【每日上午8點至下午6點】,2015/04/23 18:0以後,04-26312127,2015/4/16~2015/4/24,432台中市大肚區     
【區域1】基隆市中山區中山三路;太白街;仁安街含各巷、弄等一帶。,2015/04/21 9:0至2015/04/21 16:0【於4月21日早上9點至下午4點】,2015/04/21 16:0以後,24252103-59,2015/4/17~2015/4/22,203基隆市中山區     
【區域1】桃園市大溪區大鶯路1320巷全巷,2015/04/20 8:0至2015/04/24 17:0【每日上午8點至下午5點】,2015/04/24 17:0以後,03-4712002,2015/4/17~2015/4/25,335桃園市大溪區     
【區域1】桃園市大溪區仁和二街、三街、八街及仁和東街、西街等，仁和街全區。,2015/04/20 8:0至2015/04/24 19:0【每日上午8點至晚上7點】,2015/4/20至2015/4/24每日下午 07:00以後,03-4712002,2015/4/17~2015/4/25,335桃園市大溪區     
【區域1】台東縣東河鄉東河鄉都蘭村郡界,2015/04/21 8:0至2015/04/24 18:0【每日上午8點至下午6點】,2015/04/24 18:0以後,承包商電話:0920-616378(許瀛豪)    監造人員電話:0932-559811(謝仲科),2015/4/17~2015/4/25,959台東縣東河鄉     
【區域1】南投縣埔里鎮南投縣/埔里鎮/枇杷里、蜈蚣里、泰安里、北安里、北梅里、大湳里、牛眠里、福興里、史港里、西門里、大城里、桃米里、水頭里、溪南里、珠格里,2015/04/20 23:0至2015/04/27 23:0 ,2015/04/27 23:0以後,049-2915176,2015/4/17~2015/4/28,545南投縣埔里鎮     
【區域1】台中市新社區新山村、華豐三街一帶,2015/04/19 20:30至2015/04/20 8:0 ,2015/04/20 8:0以後,,2015/4/19~2015/4/21,426台中市新社區     
【區域1】台中市和平區梨山里,2015/04/19 20:30至2015/04/20 8:0 ,2015/04/20 8:0以後,,2015/4/19~2015/4/21,424台中市和平區     
【區域1】高雄市前鎮區鎮洋路及鎮原街一帶,2015/04/20 14:0至2015/04/20 17:0 ,2015/04/20 17:0以後,07-3312292-237,2015/4/20~2015/4/21,806高雄市前鎮區     
【區域1】台中市新社區新山村、華豐三街一帶,2015/04/19 20:30至2015/04/20 12:0 ,2015/04/20 12:0以後,,2015/4/20~2015/4/21,426台中市新社區     
【區域1】台東縣台東市四維路三段及泰安街全部,2015/04/20 8:0至2015/04/20 14:0 ,2015/04/20 14:0以後,0978-223265,2015/4/20~2015/4/21,950台東縣台東市     
【區域1】台中市大雅區大雅里;文雅里;上雅里;上雅里;文雅里;中清南路;神林南路;神林南路文葉巷;雅潭路四段;學府路;學府路大勇巷;學府路大智巷;中清路一段;中清路三段;雅環路一段,2015/04/20 7:30至2015/04/20 13:30【上午7點至下午1點】,2015/04/20 13:30以後,25661234,2015/4/20~2015/4/21,428台中市大雅區     
【區域1】高雄市仁武區赤貴街.赤吉街.赤祥街.仁孝街.赤富街.赤和街,2015/04/20 8:10至2015/04/20 17:30 ,2015/04/20 17:30以後,07-3513332,2015/4/20~2015/4/21,814高雄市仁武區     
【區域1】新竹縣竹東鎮 新竹市東區竹美路一段.竹美路二段.員山路.下員山路.光復路一段.竹中路,2015/04/20 8:0至2015/04/25 18:0 ,2015/04/25 18:0以後,5712141-5733523    監工人員0928578810,2015/4/20~2015/4/26,310新竹縣竹東鎮     
【區域1】彰化縣大村鄉停水範圍概述：美港路及各沿線巷道等附近範圍。;彰化縣員林鎮停水範圍概述：中山路二段、浮圳路二段、大同路二段、興華街、石笱碑圳等附近範圍。;停水範圍內道路名稱：三橋街、建國路、合作街、明德街、長榮街、大榮街、永安街、永興街、興昌街、大成街、大勇街、大仁街、育英路、長泰街、永福街、永裕街、大智街、法院街、法院南街、博愛街、育英路、大仁南街、僑信街及各沿線巷弄等附近範圍。,2015/04/20 9:0至2015/04/20 16:0 ,2015/04/20 16:0以後,1910   員林營運所04-8320083   04-8321341,2015/4/20~2015/4/21,515彰化縣大村鄉     510彰化縣員林鎮     
【區域1】台南市南區金華路一段,2015/04/20 8:30至2015/04/20 18:0 ,2015/04/20 18:0以後,06-3036097,2015/4/20~2015/4/21,702台南市南區       
【區域1】桃園市大園區田心里;埔心里,2015/04/20 9:0至2015/04/20 16:0 ,2015/04/20 16:0以後,3862156,2015/4/20~2015/4/21,337桃園市大園區     
【區域1】嘉義市東區太平里林森東路270-300號含沿線巷弄全部,2015/04/20 9:0至2015/04/20 12:0 ,2015/04/20 12:0以後,05-2779117,2015/4/20~2015/4/21,600嘉義市東區       
【區域1】新竹市北區武陵路、南中街、鐵道路、中正路、東大路二段、東大路三段、荷蘭村,2015/04/20 9:10至2015/04/20 12:0 ,2015/04/20 12:0以後,1910;5712141,2015/4/20~2015/4/21,300新竹市北區       
【區域1】台南市佳里區塭子內;蚶寮,2015/04/20 9:22至2015/04/20 14:0 ,2015/04/20 14:0以後,7222477,2015/4/20~2015/4/21,722台南市佳里區     
【區域1】南投縣名間鄉埔中村、炭寮村、松柏村、松山村、三崙村,2015/04/20 9:30至2015/04/20 18:30 ,2015/04/20 18:30以後,2222635,2015/4/20~2015/4/21,551南投縣名間鄉     
【區域1】宜蘭縣宜蘭市宜蘭市農權路及中華路等路段,2015/04/20 9:40至2015/04/20 12:0 ,2015/04/20 12:0以後,,2015/4/20~2015/4/21,260宜蘭縣宜蘭市     
