Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,30 - 50,,1 - 3,2015-11-27,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,35 - 55,懸浮微粒,1 - 3,2015-11-27,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,65 - 85,懸浮微粒,4 - 8,2015-11-27,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,60 - 80,懸浮微粒,3 - 6,2015-11-27,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2015-11-27,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,45 - 65,懸浮微粒,1 - 3,2015-11-27,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,50 - 70,懸浮微粒,2 - 3,2015-11-27,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,35 - 55,懸浮微粒,1 - 3,2015-11-26,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,40 - 60,懸浮微粒,2 - 3,2015-11-26,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,60 - 80,懸浮微粒,4 - 8,2015-11-26,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,65 - 85,懸浮微粒,4 - 8,2015-11-26,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,55 - 75,懸浮微粒,3 - 6,2015-11-26,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,45 - 65,懸浮微粒,2 - 3,2015-11-26,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,50 - 70,懸浮微粒,2 - 4,2015-11-26,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,澎湖,25 - 45,,1 - 3,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,金門,40 - 60,懸浮微粒,2 - 4,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,馬祖,45 - 65,懸浮微粒,2 - 4,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,20 - 40,,1 - 2,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,55 - 80,臭氧,4 - 8,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,50 - 70,懸浮微粒,3 - 5,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,45 - 65,懸浮微粒,3 - 5,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,35 - 55,懸浮微粒,1 - 3,2015-11-25,2015-11-24 18:30
1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.25日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.26至27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；26日雲嘉南及高屏地區PM2.5指標為中至高等級，27日高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,40 - 50,懸浮微粒,1 - 3,2015-11-25,2015-11-24 18:30
