停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
一、基隆市安樂區橘郡及壯觀台北社區、七堵區全部(含六堵工業區及百福社區)<BR>二、新北市汐止區大同路3段、保長路保新街、汐平路1、2段、大安街、保1街、長興街1、2段、長安路鄉友路、吉祥街、長江街、鄉長路1、2段、茄安街、茄興街、茄福街、茄苳路、橋東街、招商街、中華街、忠孝東路300號以後、水碓街、建成路、和平街、汐萬路1、2、3段、鮕漁代坑路、瑞松街、祥雲街、江北路、八連路、康寧街600號以後、連峰街、翠峰街、伯爵街等(含各巷弄)。,104年10月14日上午8時,104年10月15日上午7時,(02)24245200基隆所，(02)86478218汐止所,2015/10/6~2015/10/15,204基隆市安樂區     206基隆市七堵區     221新北市汐止區     
【停水區域一】南投縣國姓鄉長流村;長福村;長豐村;北港村;石門村;國姓村;柑林村;福龜村;乾溝村;北山村;南港村;大石村;大旗村,2015/08/05 9:0至2015/10/27 20:0,2015/10/27 20:0以後,049-2915176,2015/8/6~2015/10/28,544南投縣國姓鄉     
【停水區域一】高雄市岡山區華崗里;嘉興里一帶,2015/09/01 9:0至2015/10/28 18:0,2015/10/28 18:0以後,07-6222814,2015/8/24~2015/10/29,820高雄市岡山區     
【停水區域一】台南市楠西區照興里;興北;興南,2015/08/27 8:0至2015/10/26 18:0,2015/10/26 18:0以後,065742323,2015/8/26~2015/10/27,715台南市楠西區     
【停水區域一】彰化縣伸港鄉無;彰化縣和美鎮無;彰化縣彰化市無;彰化縣線西鄉無,2015/09/01 18:0至2015/12/31 23:59,2015/12/31 23:59以後,04-7353883,2015/9/2~2016/1/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【停水區域一】雲林縣虎尾鎮新興里;東仁里;平和里,2015/09/08 8:0至2015/10/07 18:0,2015/10/07 18:0以後,05-6322047,2015/9/7~2015/10/8,632雲林縣虎尾鎮     
【停水區域一】南投縣國姓鄉國姓村、石門村(少部分),2015/09/10 8:0至2015/11/30 18:0,2015/11/30 18:0以後,049-2915176,2015/9/9~2015/12/1,544南投縣國姓鄉     
【停水區域一】台南市官田區三結義{全部無水},2015/09/21 8:0至2015/10/31 18:0,2015/10/31 18:0以後,(06)5721166,2015/9/17~2015/11/1,720台南市官田區     
【停水區域一】南投縣南投市向上路全部;營北路全部;(含巷弄)例假日及雨天不施工,2015/09/07 8:30至2015/10/30 17:30,2015/10/30 17:30以後,049-2563505,2015/9/17~2015/10/31,540南投縣南投市     540南投縣南投市     
【區域1】台中市太平區太平路/太平六街/太平八街/中平九街/太平十街/永成北路/太平十二街/太平路286巷/及附近巷弄內。,2015/10/01 9:0至2015/12/31 18:30【每日上午9點至下午6點半(非整日停水，僅幹管改接及用戶施作需停水)】,2015/12/31 18:30以後,1910;04-22442469;04-24821831,2015/9/17~2016/1/1,411台中市太平區     
【停水區域一】台中市豐原區永康路單號側(含巷弄);南陽路單號側167至231號(含巷弄);豐原大道三段219巷、239巷,2015/08/21 8:30至2015/10/16 18:30,2015/10/16 18:30以後,04-25722643,2015/9/18~2015/10/17,420台中市豐原區     
【停水區域一】高雄市美濃區民族路、廣興街、興隆路、民權路、圓山街、雙峰街、福美路及中山路等一帶皆受影響（下午六時以後，前述路段皆減壓供水）。,2015/09/14 10:30至2015/11/05 18:0,2015/11/05 18:0以後,0928741027,2015/9/21~2015/11/6,843高雄市美濃區     
【停水區域一】嘉義縣水上鄉大崙村-168線以北,2015/09/29 8:0至2015/10/08 18:0,2015/10/08 18:0以後,工務課監造單位現場人員-張家瑋0982650809，天佑營造有限公司-工地負責人-陳恒仲0988358134,2015/9/23~2015/10/9,608嘉義縣水上鄉     
【停水區域一】南投縣南投市軍功里;中興路;軍功路;(均含巷弄);下雨天不施工順延,2015/09/27 8:30至2015/10/25 18:0,2015/10/25 18:0以後,049-2563505,2015/9/24~2015/10/26,540南投縣南投市     
【停水區域一】雲林縣虎尾鎮新興里;東仁里;平和里,2015/10/01 8:0至2015/10/31 18:0,2015/10/31 18:0以後,05-6322047,2015/9/25~2015/11/1,632雲林縣虎尾鎮     
【停水區域一】新北市樹林區保安街一段220號~372號(雙號側)含巷弄,2015/09/28 9:0至2015/10/20 18:0,2015/10/20 18:0以後,02-26812254,2015/9/25~2015/10/21,238新北市樹林區     
【停水區域一】嘉義市東區王田里五福街20巷及82巷等所有住戶,2015/10/01 8:0至2015/10/08 18:0,2015/10/08 18:0以後,05-2252670轉252,2015/9/30~2015/10/9,600嘉義市東區       
【停水區域一】桃園市中壢區後寮一路、後寮二路、龍川三~八街。 ;〔水壓降低地區〕：中壢區：龍慈路、龍興路、後寮一~二路、後興路一~二段、龍岡路二~三段、龍門街、龍慈里、至善里、龍昌里、後寮里、龍岡里、龍德里、龍興里。,2015/10/07 9:0至2015/10/07 20:0,2015/10/07 20:0以後,免付費服務電話：1910    中壢服務所:03-4251506,2015/9/30~2015/10/8,320桃園市中壢區     
【停水區域一】台南市柳營區太康里,2015/09/29 9:0至2015/10/09 18:0,2015/10/09 18:0以後,06-6322240,2015/9/30~2015/10/10,736台南市柳營區     
【停水區域一】台中市烏日區溪南路一段(雙號).溪南路一段126巷.溪南路一段238巷.溪南路一段348巷.溪南路一段460巷.溪南路一段506巷.溪南路一段580巷.溪南路一段680巷.溪南路一段682巷.溪南路一段866巷.溪南路一段986巷.,2015/09/02 8:30至2015/10/30 17:30,2015/10/30 17:30以後,04-23381614,2015/9/30~2015/10/31,414台中市烏日區     
【停水區域一】新北市新莊區新樹路551巷及其周邊巷道(若遇大雨未施工則順延),2015/10/05 9:0至2015/10/15 18:0,2015/10/15 18:0以後,29966681,2015/10/1~2015/10/16,242新北市新莊區     
【停水區域一】新北市新莊區新樹路531號至599-1號(含周邊巷弄);;瓊林南路208巷(全部),2015/10/05 9:0至2015/10/07 18:0,2015/10/07 18:0以後,29966681,2015/10/1~2015/10/8,242新北市新莊區     
【停水區域一】台中市大肚區王田里、福山里(含柏昇工業區),2015/10/01 8:0至2015/10/31 17:30,2015/10/31 17:30以後,26312127,2015/10/1~2015/11/1,432台中市大肚區     
【停水區域一】台中市豐原區向陽路直興街愛國街自強街自成街自立街惠陽街豐陽路中陽路同安街,2015/10/02 8:30至2015/10/31 18:30,2015/10/31 18:30以後,04-25722643,2015/10/1~2015/11/1,420台中市豐原區     
【停水區域一】台南市後壁區烏樹里,2015/10/02 8:15至2015/10/09 18:0,2015/10/09 18:0以後,06-6852135,2015/10/1~2015/10/10,731台南市後壁區     
【停水區域一】台南市東山區東中里,2015/10/02 8:0至2015/10/09 18:0,2015/10/09 18:0以後,06-6852135,2015/10/1~2015/10/10,733台南市東山區     
【區域1】台東縣台東市梧州街、漢陽南路2-120(雙)號、漢陽南路28巷,2015/10/03 8:0至2015/10/08 18:0【每日上午8點至下午6點】,2015/10/08 18:0以後,承包商電話:0963-410352(黃琦莉)    監造人員電話:0928-170847(林明毅),2015/10/1~2015/10/9,950台東縣台東市     
【停水區域一】台中市霧峰區中正路228巷全部,2015/10/02 8:50至2015/10/30 18:0,2015/10/30 18:0以後,23393138,2015/10/2~2015/10/31,413台中市霧峰區     
【停水區域一】台中市北區五權路以東.錦新街以南.三民路三段以西.錦平街以北(錦平里),2015/10/08 8:0至2015/10/08 16:0,2015/10/08 16:0以後,22210169,2015/10/2~2015/10/9,404台中市北區       
【停水區域一】台中市北區北平三街以東.北平四街以南.北平四街以西.北平路一段以北(立人里),2015/10/14 8:30至2015/10/14 16:0,2015/10/14 16:0以後,22210169,2015/10/2~2015/10/15,404台中市北區       
【停水區域一】台中市太平區東平路兩側(中興東路-東平橋)、中和街、成功東路、東村路、建興北路、中平路等一帶。(包含周遭巷道),2015/10/19 8:0至2015/12/31 17:30,2015/12/31 17:30以後,1910.22442469,2015/10/2~2016/1/1,411台中市太平區     
【停水區域一】新北市板橋區國慶路2~182號雙號側(已上含巷弄)遇雨順延,2015/10/01 9:0至2015/10/09 16:0,2015/10/09 16:0以後,29612196.29612197,2015/10/2~2015/10/10,220新北市板橋區     
【停水區域一】基隆市七堵區八德路;大同街;大成街;大華一路;大華二路;大華三路;大德路;工東街;工建北路;工建西路;工建南路;工建路;六堵一街;六堵二街;永富路;光明路;百一街;百七街;百二街;百三街;百五街;百六街;自治北街;自治街;自強路;明德一路;明德二路;明德三路;東新街;長安街;俊德街;俊賢路;南光街;南興路;泰安路;泰和街;堵南街;崇孝街;崇信街;崇智街;崇廉街;崇義街;崇禮街;華新一路;華新二路;開元路;溪頭街;實踐路;福一街;福二街;福三街;福五街;福六街;綠葉街;麗景一街;麗景二街三合街含各巷、弄等一帶。;基隆市安樂區麥金路(橘郡);樂利二街(壯觀台北)含各巷、弄等一帶。,2015/10/06 8:0至2015/10/07 7:0,2015/10/07 7:0以後,24252103-59,2015/10/2~2015/10/8,206基隆市七堵區     204基隆市安樂區     
【停水區域一】台南市東山區三榮里全部(下寮除外),2015/10/05 8:0至2015/10/07 18:0,2015/10/07 18:0以後,06-6852135,2015/10/2~2015/10/8,733台南市東山區     
【停水區域一】台南市永康區1、永二街244巷2弄、4弄、6弄、8弄全部。;2、永二街196巷全部。;3、及鄰近路段。,2015/10/05 8:0至2015/10/14 18:0,2015/10/14 18:0以後,1910   06-2325714,2015/10/2~2015/10/15,710台南市永康區     
【停水區域一】嘉義縣番路鄉民和村;客庄;岩仔後;半天岩;埔尾;頂客庄,2015/10/06 8:0至2015/11/16 20:0,2015/11/16 20:0以後,05-2611075,2015/10/2~2015/11/17,602嘉義縣番路鄉     
【停水區域一】新北市五股區成泰路一段(9~83號、2~38號)、成泰路一段8巷、成泰路一段34巷,2015/10/02 22:0至2015/10/10 6:0,2015/10/10 6:0以後,29097480,2015/10/2~2015/10/11,248新北市五股區     
【區域1】台東縣卑南鄉建和、利嘉、新園、大南、蘇巴陽、泰安、太平、十股及賓朗、台九線中興路六段,2015/10/07 8:0至2015/10/07 11:0【每日上午8點至上午11點】,2015/10/07 11:0以後,承包商電話:0937-390925(陳連文)    監造人員電話:0920-771636(盧中強),2015/10/2~2015/10/8,954台東縣卑南鄉     
【區域1】台東縣卑南鄉大南、利嘉、台九線中興路六段,2015/10/07 12:0至2015/10/08 8:0【每日中午12點至隔日(10/8)上午8點】,2015/10/08 8:0以後,承包商電話:0937-390925(陳連文)    監造人員電話:0920-771636(盧中強),2015/10/2~2015/10/9,954台東縣卑南鄉     
【停水區域一】雲林縣斗六市龍潭里、保庄里、久安里、長平里-雲林路三段;雲林縣斗南鎮東明里-雲林路三段(雙號),2015/09/30 8:30至2015/10/08 17:30,2015/10/08 17:30以後,5322362,2015/10/5~2015/10/9,640雲林縣斗六市     630雲林縣斗南鎮     
【停水區域一】雲林縣大埤鄉西鎮村,2015/10/05 8:0至2015/10/10 18:0,2015/10/10 18:0以後,05-5972682,2015/10/5~2015/10/11,631雲林縣大埤鄉     
【停水區域一】彰化縣埔鹽鄉新水村、天盛村、石埤村,2015/10/05 10:0至2015/10/19 18:0,2015/10/19 18:0以後,監工人員-工務課朱延清(04-7245031*312)、承包商-振益水電工業股份有限公司許德偉(0910-537813),2015/10/5~2015/10/20,516彰化縣埔鹽鄉     
【停水區域一】彰化縣永靖鄉彰化縣永靖鄉瑚璉路、中山路一段、中山路一段779巷、永久路、八德巷;四維巷、永坡路、西門路、育才路、王厝路、仁一路、西南巷、文建街、水尾路、水尾路50巷72巷100巷148巷160巷186巷202巷230巷280巷291巷等;彰化縣埔心鄉奉天路,2015/10/05 8:0至2015/10/19 18:0,2015/10/19 18:0以後,承包商-沅盛工程有限公司陳耀煌0933561826、監工人員-楊凱鈞047245031*301,2015/10/5~2015/10/20,512彰化縣永靖鄉     513彰化縣埔心鄉     
【停水區域一】台中市豐原區成功路.;大明路.;合作街.;三和路.;中興路.;西勢路.;協力街.;安和路.;社興路.;社興一街~社興五街.;一心路.;西勢一街~西勢六街.;豐原大道一段.;中正路.;圓環南路,2015/10/06 8:30至2015/10/19 17:30,2015/10/19 17:30以後,豐原服務所25269895豐原給水廠25722643,2015/10/5~2015/10/20,420台中市豐原區     
【停水區域一】雲林縣台西鄉五港村;富琦村;和豐村;永豐村;五港路;仁愛路;忠孝路;信義路;海產路;崙豐路,2015/10/06 8:0至2015/10/09 18:0,2015/10/09 18:0以後,05-6982250,2015/10/5~2015/10/10,636雲林縣台西鄉     
【停水區域一】新北市泰山區明志路3段145巷34弄雙側用戶(全);(每日上午9時至下午5時),2015/10/05 9:0至2015/10/08 17:0,2015/10/08 17:0以後,02-29968961,2015/10/5~2015/10/9,243新北市泰山區     
【停水區域一】宜蘭縣頭城鎮拔雅路1號至46號;宜三路2段407號至439號(包含410巷及461巷);吉祥路105號至300-2號(包含298巷);福成路37號至69號,2015/10/07 0:0至2015/10/07 4:0,2015/10/07 4:0以後,03-9233017,2015/10/5~2015/10/8,261宜蘭縣頭城鎮     
【停水區域一】台東縣卑南鄉初鹿社區等全部,2015/10/05 14:0至2015/10/15 17:0,2015/10/15 17:0以後,謝明達 0912-198885,2015/10/5~2015/10/16,954台東縣卑南鄉     
【停水區域一】台東縣卑南鄉初鹿二街等全部,2015/10/05 8:0至2015/10/15 17:30,2015/10/15 17:30以後,謝明達 0912-198885,2015/10/5~2015/10/16,954台東縣卑南鄉     
【停水區域一】彰化縣溪州鄉溪厝村水尾村三圳村三條村潮洋村全部,2015/10/06 8:0至2015/10/07 18:0,2015/10/07 18:0以後,04-8793211,2015/10/5~2015/10/8,524彰化縣溪州鄉     
【停水區域一】新北市樹林區日新街(長壽街口至樹德街口).中山路1段58巷及中山路1段76巷全段,2015/10/07 9:0至2015/10/21 18:0,2015/10/21 18:0以後,02-26812526,2015/10/5~2015/10/22,238新北市樹林區     
【區域1】高雄市鳳山區鳳山區園墘路以北、溪濱路以東、園中路以南、園盛路以西,2015/10/06 9:0至2015/10/07 18:0【每日上午9點至下午6點】,2015/10/07 18:0以後,07-7883714,2015/10/5~2015/10/8,830高雄市鳳山區     
