停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
1.新竹市香山區（中埔里、虎林里、牛埔里、虎山里、埔前里、頂埔里、頂福里）。<BR>2.新竹縣竹北市(大眉、大義、尚義、崇義里除外)之全部地區、新埔鎮(上寮里、下寮里、田新里、文山里、旱坑里)。<BR>3.新竹縣：湖口鄉：湖南村、勝利村、鳳山村、中興村、鳳凰村、波羅村。<BR>新豐鄉：員山村、松林村、上坑村、山崎村、忠孝村、崎頂村、中崙村、松柏村。<BR>,104年12月2日上午8時起,104年12月3日下午8時止,停、復水查詢電話:1910免費客服專線、新竹服務所03-5712141、新竹地區辦公室電話：03-5733523、5714652手機陳廠長0919-361905，竺股長0928-578810，鍾股長0932-375779、竹北、新埔地區辦公室電話：03-5552501、5516814、手機李主任0952-349765，紀股長0939-294802，羅股長0928-634783、新豐、湖口地區辦公室電話：03-5981603、5983082、手機陳主任0933-261427，沈股長0918-951872，謝股長0933-372207,2015/11/27~2015/12/4,304新竹縣新豐鄉     303新竹縣湖口鄉     302新竹縣竹北市     300新竹市新竹市     305新竹縣新埔鄉     
通霄鎮(烏眉里、楓樹里)停水。,104年12月7日上午9時起,104年12月7日15時止,1910、通霄營運所：037-986206,2015/12/4~2015/12/8,357苗栗縣通霄鎮     
1.新北市：瑞芳區、貢寮區。<BR>2.基隆市信義區、中正區等全地區(含巷弄)。<BR>3.基隆市仁愛區/仁德里、水錦里、玉田里、和明里、忠勇里、林泉里、花崗里等水壓降低。,104年12月9日10時,104年12月10日9時,無,2015/12/4~2015/12/10,200基隆市仁愛區     201基隆市信義區     202基隆市中正區     224新北市瑞芳區     228新北市貢寮區     
三義、銅鑼、西湖、苗栗(公館)、苗栗市部份(新英、南勢、新川、福麗、恭敬、高苗、水源等里)停水。,104年12月11日上午9時30分起,104年12月11日下午7時30分止,1910、通霄銅鑼營運所：037-986206、苗栗營運所：037-320334,2015/12/4~2015/12/15,366苗栗縣銅鑼鄉     367苗栗縣三義鄉     368苗栗縣西湖鄉     363苗栗縣公館鄉     360苗栗縣苗栗市     
【停水區域一】彰化縣伸港鄉無;彰化縣和美鎮無;彰化縣彰化市無;彰化縣線西鄉無,2015/09/01 18:0至2015/12/31 23:59,2015/12/31 23:59以後,04-7353883,2015/9/2~2016/1/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】台中市太平區太平路/太平六街/太平八街/中平九街/太平十街/永成北路/太平十二街/太平路286巷/及附近巷弄內。,2015/10/01 9:0至2015/12/31 18:30【每日上午9點至下午6點半(非整日停水，僅幹管改接及用戶施作需停水)】,2015/12/31 18:30以後,1910;04-22442469;04-24821831,2015/9/17~2016/1/1,411台中市太平區     
【停水區域一】台中市太平區東平路兩側(中興東路-東平橋)、中和街、成功東路、東村路、建興北路、中平路等一帶。(包含周遭巷道),2015/10/19 8:0至2015/12/31 17:30,2015/12/31 17:30以後,1910.22442469,2015/10/2~2016/1/1,411台中市太平區     
【停水區域一】台中市烏日區烏日里大同路、大同二街、大同三街、大同五街、大同六街、大同七街、大同八街、大同十街、民族街、民權街、民生街、永春東三路、光日路（建國路以北）。（以上分段施工）,2015/10/15 8:30至2015/12/31 18:0,2015/12/31 18:0以後,04-23381614,2015/10/14~2016/1/1,414台中市烏日區     
,,,05-3792117,2015/11/16~2016/1/17,
【停水區域一】台中市大里區新仁里;台中市太平區太平里,2015/11/16 8:0至2015/12/31 17:30,2015/12/31 17:30以後,04-22442469,2015/11/16~2016/1/1,412台中市大里區     411台中市太平區     
【停水區域一】台中市霧峰區丁台路全部及豐正路102號至222號,2015/11/10 9:30至2015/12/12 18:0,2015/12/12 18:0以後,23393138,2015/11/18~2015/12/13,413台中市霧峰區     
【停水區域一】台中市大甲區臨江路(西濱公路至經國路)及其巷道,2015/11/18 8:0至2015/12/31 18:0,2015/12/31 18:0以後,04-26872777,2015/11/18~2016/1/1,437台中市大甲區     
【停水區域一】嘉義縣鹿草鄉全部村里,2015/12/01 8:0至2016/01/16 23:0,2016/01/16 23:0以後,05-3412045,2015/11/19~2016/1/17,611嘉義縣鹿草鄉     
【停水區域一】嘉義市西區磚嗂里玉山路186巷、180號、永福一街7號、永福三街3至15號、大統路152至230號及大華路81號等所有住戶。,2015/11/23 8:0至2015/12/04 18:0,2015/12/04 18:0以後,05-2252670轉252,2015/11/20~2015/12/5,600嘉義市西區       
【停水區域一】桃園市楊梅區裕成里,2015/12/04 7:0至2015/12/05 8:0,2015/12/05 8:0以後,036-4789261-307,2015/11/23~2015/12/6,326桃園市楊梅區     
【停水區域一】南投縣南投市軍功里;軍功路(含巷弄);下雨天不施工順延,2015/11/24 8:30至2015/12/20 18:0,2015/12/20 18:0以後,049-2563505,2015/11/24~2015/12/21,540南投縣南投市     
【停水區域一】彰化縣埤頭鄉光復路,2015/11/26 8:0至2015/12/07 18:0,2015/12/07 18:0以後,04-8882073     0912975533,2015/11/25~2015/12/8,523彰化縣埤頭鄉     
【停水區域一】台中市潭子區圓通南路(鐵路以東);復興路一段;復興路二段;大智街,2015/12/02 8:0至2015/12/18 18:0,2015/12/18 18:0以後,04-25722643豐原給水廠,2015/11/25~2015/12/19,427台中市潭子區     
【停水區域一】嘉義縣水上鄉嘉義縣水上鄉大堀村三聚落(大堀尾、頂過溝及江竹子腳)等。,2015/12/01 8:0至2015/12/15 18:0,2015/12/15 18:0以後,工務課-孫嘉福0972521066，承商-新榮工程行-工地負責人：毛淑茹0937573811或0927309896,2015/11/26~2015/12/16,608嘉義縣水上鄉     
【停水區域一】嘉義縣中埔鄉金蘭村;裕民村;義仁村,2015/12/14 8:0至2016/03/15 18:0,2016/03/15 18:0以後,05-2611075,2015/11/27~2016/3/16,606嘉義縣中埔鄉     
,,,7883714,2015/11/27~2015/12/12,
【停水區域一】新北市土城區員福街、中華路2段89巷1弄、中華路2段99巷、中華2段105巷、順風路、及中華路2段本線(員福街至慶利街之間)、福仁街本線(中央路2段至水源街之間)與水源街本線(中華路2段至福仁街之間),2015/12/01 8:30至2015/12/15 18:0,2015/12/15 18:0以後,02-29968961-311,2015/11/27~2015/12/16,236新北市土城區     
【停水區域一】台南市永康區1. 二王路雙號側150~172號;2. 復華七街全部。;3. 復華八街全部。;4. 復華十街全部。;5. 國華街全部。,2015/11/30 8:0至2015/12/11 18:0,2015/12/11 18:0以後,1910   06-2325714,2015/11/27~2015/12/12,710台南市永康區     
【停水區域一】彰化縣溪湖鎮西寮里,2015/12/01 9:0至2015/12/14 18:0,2015/12/14 18:0以後,04-8851778,2015/11/30~2015/12/15,514彰化縣溪湖鎮     
