Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,花東,15 - 35,,1 - 2,2015-11-24,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-11-24,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,高屏,85 - 100,臭氧,5 - 8,2015-11-24,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,雲嘉南,80 - 100,臭氧,6 - 9,2015-11-24,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,中部,75 - 90,臭氧,6 - 9,2015-11-24,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,竹苗,40 - 65,懸浮微粒,2 - 3,2015-11-24,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,北部,50 - 65,,1 - 3,2015-11-24,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,花東,15 - 35,,1 - 2,2015-11-23,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-11-23,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,高屏,70 - 95,臭氧,4 - 8,2015-11-23,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,雲嘉南,70 - 90,臭氧,6 - 9,2015-11-23,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,中部,70 - 90,臭氧,6 - 9,2015-11-23,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,竹苗,60 - 70,臭氧,2 - 3,2015-11-23,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,北部,30 - 50,,1 - 3,2015-11-23,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,澎湖,25 - 45,,1 - 3,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,金門,40 - 60,臭氧,2 - 4,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,馬祖,30 - 50,,1 - 3,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,花東,15 - 35,,1 - 2,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,宜蘭,20 - 45,,1 - 3,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,高屏,85 - 100,臭氧,5 - 8,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,雲嘉南,70 - 90,臭氧,6 - 9,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,中部,80 - 90,臭氧,6 - 9,2015-11-22,2015-11-22 10:30
1.22日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.22日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.23-24日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,竹苗,30 - 55,懸浮微粒,2 - 3,2015-11-22,2015-11-22 10:30
