Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,20 - 40,,1 - 3,2015-12-29,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,25 - 45,,1 - 3,2015-12-29,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,70 - 90,懸浮微粒,6 - 9,2015-12-29,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,80 - 100,懸浮微粒,5 - 9,2015-12-29,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,65 - 85,懸浮微粒,5 - 8,2015-12-29,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,40 - 60,,2 - 3,2015-12-29,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,45 - 65,懸浮微粒,2 - 4,2015-12-29,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,20 - 40,,1 - 3,2015-12-28,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-12-28,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,80 - 100,懸浮微粒,6 - 9,2015-12-28,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,65 - 85,懸浮微粒,5 - 9,2015-12-28,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,60 - 80,懸浮微粒,5 - 8,2015-12-28,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,40 - 60,,2 - 3,2015-12-28,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,40 - 60,懸浮微粒,2 - 3,2015-12-28,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,澎湖,30 - 50,,2 - 3,2015-12-27,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,金門,50 - 70,,2 - 3,2015-12-27,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,馬祖,25 - 45,,1 - 3,2015-12-27,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,20 - 40,,1 - 3,2015-12-27,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-12-27,2015-12-26 18:30
1.27日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.27日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低等級。 3.28及29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,75 - 95,懸浮微粒,5 - 8,2015-12-27,2015-12-26 18:30
