Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,花東,15 - 35,,1 - 2,2015-11-22,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-11-22,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,高屏,75 - 95,臭氧,4 - 8,2015-11-22,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,雲嘉南,70 - 90,臭氧,4 - 7,2015-11-22,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,中部,80 - 100,臭氧,4 - 7,2015-11-22,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,竹苗,40 - 60,臭氧,2 - 3,2015-11-22,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,北部,30 - 50,,1 - 3,2015-11-22,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,花東,15 - 35,,1 - 2,2015-11-21,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-11-21,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,高屏,75 - 95,臭氧,4 - 8,2015-11-21,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,雲嘉南,70 - 90,臭氧,4 - 7,2015-11-21,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,中部,80 - 100,臭氧,4 - 7,2015-11-21,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,竹苗,50 - 70,臭氧,2 - 3,2015-11-21,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,北部,30 - 50,,1 - 3,2015-11-21,2015-11-19 18:30
1.20日全臺各地及外島PSI為良好至普通等級，指標污染物為臭氧及懸浮微粒。2.20日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.21日及22日全臺各地PSI為良好至普通等級，指標污染物為臭氧；中南部地區PM2.5指標為中至高等級，其他為低至中等級。,澎湖,35 - 50,,1 - 3,2015-11-20,2015-11-19 18:30
