Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,花東,20 - 40,,1 - 2,2015-12-10,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-12-10,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,高屏,40 - 60,懸浮微粒,3 - 5,2015-12-10,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,雲嘉南,35 - 55,懸浮微粒,2 - 4,2015-12-10,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,中部,35 - 55,懸浮微粒,2 - 4,2015-12-10,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,竹苗,25 - 45,,1 - 3,2015-12-10,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,北部,25 - 45,,1 - 3,2015-12-10,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,花東,20 - 40,,1 - 2,2015-12-09,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-12-09,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,高屏,40 - 60,懸浮微粒,3 - 5,2015-12-09,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,雲嘉南,35 - 55,懸浮微粒,2 - 4,2015-12-09,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,中部,35 - 55,懸浮微粒,2 - 4,2015-12-09,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,竹苗,25 - 45,,1 - 3,2015-12-09,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,北部,25 - 45,,1 - 3,2015-12-09,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,澎湖,20 - 45,,1 - 3,2015-12-08,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,金門,30 - 50,,2 - 3,2015-12-08,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,馬祖,25 - 45,,1 - 3,2015-12-08,2015-12-07 18:30
1.8日全臺各地及外島地區PSI為良好至普通等級，指標污染物為臭氧。2.8日全臺各地及外島地區PM2.5指標為低至中等級。3.9至10日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,花東,20 - 40,,1 - 3,2015-12-08,2015-12-07 18:30
