停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
新豐鄉：松林村、松柏村、山崎村、忠孝村、員山村、崎頂村。<BR>湖口鄉：新竹工業區西區、鳳凰村、鳳山村。<BR>水壓降低地區：<BR>湖口鄉：波羅村。<BR>新豐鄉：中崙村、重興村、鳳坑村、上坑村、新豐村、坡頭村、埔和村、青埔村、瑞興村。<BR><BR>,104年01月31日下午16時起,104年02月1日02時止,1910、湖口營運所03-5981603,2015/1/23~2015/2/3,303新竹縣湖口鄉     304新竹縣新豐鄉     302新竹縣竹北市     
【區域1】台南市新市區大社里;潭頂里,2014/12/11 10:0至2015/05/31 23:0 ,2015/05/31 23:0以後,06-5973437,2014/12/11~2015/6/1,744台南市新市區     
【區域1】台中市豐原區一心路185巷;社興路;社皮路（含巷弄）,2014/12/22 8:30至2015/02/09 18:30 ,2014/12/22至2015/2/9每日下午 06:30以後,04-25722643,2014/12/23~2015/2/10,420台中市豐原區     
【區域1】桃園市八德區夜間減壓供水限水;桃園市大園區夜間減壓供水限水;桃園市大溪區夜間減壓供水限水;桃園市中壢區夜間減壓供水限水;桃園市平鎮區夜間減壓供水限水;桃園市桃園區夜間減壓供水限水;桃園市復興區夜間減壓供水限水;桃園市新屋區夜間減壓供水限水;桃園市楊梅區夜間減壓供水限水;桃園市龍潭區夜間減壓供水限水;桃園市龜山區夜間減壓供水限水;桃園市蘆竹區夜間減壓供水限水;桃園市觀音區夜間減壓供水限水;新北市五股區夜間減壓供水限水;新北市林口區夜間減壓供水限水;新北市泰山區夜間減壓供水限水;新北市鶯歌區夜間減壓供水限水;新竹縣湖口鄉夜間減壓供水限水;新竹縣新豐鄉夜間減壓供水限水,2014/11/27 23:0至2015/02/17 0:0【夜間減壓供水限水】,2015/02/17 0:0以後,免付費服務電話：1910,2014/12/29~2015/2/18,334桃園市八德區     337桃園市大園區     335桃園市大溪區     320桃園市中壢區     324桃園市平鎮區     330桃園市桃園區     336桃園市復興區     327桃園市新屋區     326桃園市楊梅區     325桃園市龍潭區     333桃園市龜山區     338桃園市蘆竹區     328桃園市觀音區     248新北市五股區     244新北市林口區     243新北市泰山區     239新北市鶯歌區     303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】台中市豐原區一心路185巷;社興路;社皮路（含巷弄）,2015/01/06 8:30至2015/02/09 18:30 ,2015/1/6至2015/2/9每日下午 06:30以後,04-25722643,2015/1/6~2015/2/10,420台中市豐原區     
【區域1】南投縣草屯鎮草屯轄區,2015/01/17 0:0至2015/02/13 23:59 ,2015/02/13 23:59以後,049-2563505;2566689,2015/1/17~2015/2/14,542南投縣草屯鎮     
【區域1】嘉義市東區保仁三街等用戶,2015/01/23 8:0至2015/02/13 18:0【每日上午8點至下午6點(管線末端用戶至下午8點)】,2015/02/13 18:0以後,05-2252670轉252,2015/1/21~2015/2/14,600嘉義市東區       
【區域1】台中市霧峰區吉峰西路74、76、78、80巷全部(含巷弄),2015/01/22 8:0至2015/02/10 18:0【每日上午8點至下午6點(晚上恢復供水)】,2015/02/10 18:0以後,04-23393138,2015/1/22~2015/2/11,413台中市霧峰區     
【區域1】桃園市桃園區秀山路、秀山路86巷、秀山路96巷、大同西路、大同西路47巷、大同西路61巷、大同西路69巷等,2015/01/22 9:0至2015/02/06 17:0【每日上午9點至下午5點】,2015/02/06 17:0以後,03-3346127,2015/1/22~2015/2/7,330桃園市桃園區     
【區域1】台南市南區明興路1285巷至1457號(含巷弄),2015/01/25 8:0至2015/02/07 18:0【預計每日上午8點至下午18點 停水至18點以後恢復供水】,2015/1/25至2015/2/7每日下午 06:00以後,06-3036097,2015/1/22~2015/2/8,702台南市南區       
【區域1】嘉義縣竹崎鄉和平村;田寮;田寮仔;過溪;過溪仔,2015/01/19 8:0至2015/02/02 20:0【每日上午8點至下午6點】,2015/02/02 20:0以後,05-2611075,2015/1/26~2015/2/3,604嘉義縣竹崎鄉     
【區域1】彰化縣永靖鄉湳港村、新庄村、永社路等一帶;彰化縣田尾鄉平和路一帶,2015/01/26 8:0至2015/02/09 18:0【每日上午8點至下午6點】,2015/1/26至2015/2/9每日下午 06:00以後,04-7245031-301監工人員楊凱鈞、0933-561826承包商沅盛工程有限公司,2015/1/26~2015/2/10,512彰化縣永靖鄉     522彰化縣田尾鄉     
【區域1】彰化縣員林鎮山腳路6段、山腳路6段254巷、山腳路6段132巷、東北巷、東北巷90弄、;山腳路5段186巷79弄、山腳路5段186巷45弄、山腳路1段坡姜巷、山腳路1段48巷2弄等,2015/01/26 8:0至2015/02/09 18:0【每日上午8點至下午6點】,2015/1/26至2015/2/9每日下午 06:00以後,04-7245031*301(承包商：上校水管工程行，張圳益0920-900823),2015/1/26~2015/2/10,510彰化縣員林鎮     
【區域1】雲林縣西螺鎮振興里;藍厝庄,2015/01/28 8:0至2015/02/04 18:0【每日上午8點至下午6點】,2015/02/04 18:0以後,05-5862163,2015/1/27~2015/2/5,648雲林縣西螺鎮     
【區域1】台中市霧峰區五福路五福西五福路468巷,2015/01/27 8:0至2015/02/06 17:30【每日上午8點至下午6點】,2015/1/27至2015/2/6每日下午 05:30以後,23393138,2015/1/27~2015/2/7,413台中市霧峰區     
【區域1】台中市北屯區大連路一段以東.瀋陽路一段以南.麻園西街以西.中清東一街以北,2015/02/03 8:30至2015/02/03 16:0 ,2015/02/03 16:0以後,22210169,2015/1/27~2015/2/4,406台中市北屯區     
【區域2】新北市土城區中央路56號至100號包含巷弄,2015/02/01 9:0至2015/02/04 18:0【上午9點至下午6點】,2015/02/04 18:0以後,02-29606971;29606971,2015/1/27~2015/2/5,236新北市土城區     
【區域1】新北市五股區新北市五股區;外寮路;登林路;登林路貿商巷 新北市五股區全區夜間減壓供水;新北市泰山區新北市泰山區全區夜間減壓供水,2015/01/31 21:0至2015/02/15 8:0【21:00--08:00】,2015/02/15 8:0以後,1910,2015/1/28~2015/2/16,248新北市五股區     243新北市泰山區     
【區域1】台中市北屯區建和路一段以東.景賢路以南.太和路二段以西.太原路三段以北.,2015/02/13 8:30至2015/02/13 16:0 ,2015/02/13 16:0以後,22210169,2015/1/28~2015/2/14,406台中市北屯區     
【區域1】南投縣南投市南投市中正路(中學西路至內轆僑)含中正路巷弄及仁心街.仁政街.仁智街.仁德街38巷,2015/02/02 8:0至2015/02/13 17:0【每日上午8點至下午5點(例假日不施工)】,2015/2/2至2015/2/13每日下午 05:00以後,049-2563505,2015/1/28~2015/2/14,540南投縣南投市     
【區域1】台中市北屯區東山路二段附近一帶、〈含東山樂園、維也納社區、原村社區〉。,2015/02/05 13:0至2015/02/05 17:0 ,2015/02/05 17:0以後,1910，04-22452143,2015/1/29~2015/2/6,406台中市北屯區     
【區域1】台中市霧峰區豐正路;象鼻路;南阡巷;板橋路;光明路;北岸路;北豐路;丁台路等部分停水或水壓降低,2015/02/02 9:0至2015/02/02 18:0 ,2015/02/02 18:0以後,04-23393138,2015/1/29~2015/2/3,413台中市霧峰區     
【區域1】彰化縣彰化市岸頭巷、英士路、環山路、南校街6巷、寶山路126巷、大埔路;埔陽街、埔東街、埔南街、瑞陽街、延平街等,2015/01/26 8:0至2015/02/09 18:0【每日上午8點至下午8點】,2015/02/09 18:0以後,04-7245031*309(承包商：旺威工程有限公司，陳欽賢0932535188),2015/1/29~2015/2/10,500彰化縣彰化市     
【區域1】台南市南區明興路837號至917號,2015/02/02 8:0至2015/02/13 18:0【預計每日上午8點至下午18點 ，18點以後恢復供水，遇雨順延】,2015/02/13 18:0以後,06-3036097,2015/1/30~2015/2/14,702台南市南區       
【區域1】台南市安南區(淵西里)(淵中里) 1.安中路四段4巷全部(含巷弄)  2.安中路四段94巷及154巷全部(含巷弄)  3.安中路四段290巷220號至268號雙號(含巷弄)  4.安中路四段116號至210號(含巷弄),2015/02/02 8:30至2015/02/06 18:0【預計每日上午8點30分至下午18點 停水至18點30分以後恢復供水，遇雨順延】,2015/2/2至2015/2/6每日下午 06:00以後,06-3036097,2015/1/30~2015/2/7,709台南市安南區     
【區域1】雲林縣莿桐鄉饒平村、興貴村(興中、興南、興北)、麻園村等地區部分用戶。,2015/01/31 8:0至2015/02/06 18:0 ,2015/02/06 18:0以後,05-5862163,2015/1/30~2015/2/7,647雲林縣莿桐鄉     
【區域1】新北市土城區土城區明德路二段99巷 2-8號.15-21號;明德路二段99巷2弄2-8號;明德路二段119巷2-12號;明德路二段65-117號,2015/02/03 9:0至2015/02/05 17:0【上午9點至下午5點】,2015/02/05 17:0以後,02-22655172,2015/1/30~2015/2/6,236新北市土城區     
【區域1】台中市大里區立仁路以東、公教街209巷以西、新仁路一段以南、公教街以北一帶。,2015/02/02 10:0至2015/02/02 17:0【上午10點至下午5點】,2015/02/02 17:0以後,24821831 24820158,2015/1/31~2015/2/3,412台中市大里區     
【區域3】台中市大里區立仁路以東、公教街209巷以西、新仁路一段以南、公教街以北一帶。,2015/02/02 10:0至2015/02/02 17:0【上午10點至下午5點】,2015/02/02 17:0以後,24821831 24820158,2015/1/31~2015/2/3,412台中市大里區     
【區域1】台中市大雅區全部水壓低，高勢區域或管線末端無水,2015/02/01 18:0至2015/02/02 8:0 ,2015/02/02 8:0以後,,2015/2/1~2015/2/3,428台中市大雅區     
【區域1】高雄市前鎮區中山二以北新光路以南林森四路ˋ獅興街中山二路219巷一帶,2015/02/02 14:0至2015/02/02 17:0 ,2015/02/02 17:0以後,07-3312292-237,2015/2/2~2015/2/3,806高雄市前鎮區     
【區域1】高雄市前金區自強一路83巷與成功一路及自強一路一帶,2015/02/02 14:0至2015/02/02 17:0 ,2015/02/02 17:0以後,07-3312292-237,2015/2/2~2015/2/3,801高雄市前金區     
【區域1】台中市北屯區台中市北屯區軍功路一段;軍福7.9.11.12.13.15.16路;景賢路;太原路3段;景賢2.5.6路;軍福七路;景和路;東山路一段;景和東街;景賢2.3.5路;三甲路;水景街;東興巷等附近一帶,2015/02/02 7:45至2015/02/02 15:0 ,2015/02/02 15:0以後,04-22442469,2015/2/2~2015/2/3,406台中市北屯區     
【區域1】花蓮縣花蓮市美工三街,2015/02/02 13:0至2015/02/02 16:0 ,2015/02/02 16:0以後,8325304,2015/2/2~2015/2/3,970花蓮縣花蓮市     
【區域1】台南市南區興隆路、喜樹路、德興路、明興路、中華南路二段,2015/02/02 8:0至2015/02/02 17:0 ,2015/02/02 17:0以後,06-3036097,2015/2/2~2015/2/3,702台南市南區       
【區域1】桃園市龜山區復興ㄧ路(雙號側264~392-1號).文化三路.興華一街.興華二街.興華三街.興華五街等(含巷弄),2015/02/02 9:0至2015/02/02 18:0 ,2015/02/02 18:0以後,033294999,2015/2/2~2015/2/3,333桃園市龜山區     
【區域1】台中市大肚區大肚區.瑞井里.蔗篰里.自強里;台中市龍井區龍井區.東海里.新東里.新庄里,2015/02/02 2:0至2015/02/02 18:0 ,2015/02/02 18:0以後,26312127,2015/2/2~2015/2/3,432台中市大肚區     434台中市龍井區     
【區域1】彰化縣永靖鄉崙子村;永崙路;永裕路;永興路一段,2015/02/02 9:30至2015/02/06 18:0【每日上午8點至下午6點】,2015/02/06 18:0以後,0912975533,2015/2/2~2015/2/7,512彰化縣永靖鄉     
【區域1】高雄市阿蓮區阿蓮里;民族路;成功街,2015/02/02 11:0至2015/02/02 15:0 ,2015/02/02 15:0以後,07-6934819,2015/2/2~2015/2/3,822高雄市阿蓮區     
【區域1】高雄市鳳山區中山高以東、維武路以西、光復路以南、油管路以北,2015/02/02 9:0至2015/02/02 18:0 ,2015/02/02 18:0以後,7883714,2015/2/2~2015/2/3,830高雄市鳳山區     
【區域1】高雄市鳳山區中山高以東、光明路三段以西、建國路一段以南、內坑路以北,2015/02/02 9:0至2015/02/02 18:0 ,2015/02/02 18:0以後,7883714,2015/2/2~2015/2/3,830高雄市鳳山區     
【區域1】高雄市大寮區台25線以東，光明路二段以西，琉球路以南，大寮路以北,2015/02/02 9:0至2015/02/02 18:0 ,2015/02/02 18:0以後,7883714,2015/2/2~2015/2/3,831高雄市大寮區     
【區域1】基隆市信義區東信路;崇法街,2015/02/02 9:0至2015/02/02 12:0【於2月1日早上9點至中午12點】,2015/02/02 12:0以後,24252103-59,2015/2/2~2015/2/3,201基隆市信義區     
【區域1】新北市土城區永寧路32巷全部,2015/02/02 9:14至2015/02/02 13:14 ,2015/02/02 13:14以後,,2015/2/2~2015/2/3,236新北市土城區     
【區域1】新北市土城區永寧路32巷全部,2015/02/02 9:14至2015/02/02 13:14 ,2015/02/02 13:14以後,,2015/2/2~2015/2/3,236新北市土城區     
【區域1】嘉義市西區建成街、仁愛路、永安街、新民路,2015/02/02 9:20至2015/02/02 12:0 ,2015/02/02 12:0以後,0978060560,2015/2/2~2015/2/3,600嘉義市西區       
【區域1】高雄市鼓山區鼓山三路青泉街、明德路、正德路、銀川街影響用戶用水約100戶附近一帶,2015/02/02 8:0至2015/02/02 18:0 ,2015/2/2至2015/2/2每日下午 06:00以後,07-7311111-260,2015/2/2~2015/2/3,804高雄市鼓山區     
【區域1】桃園市新屋區中山東路,2015/02/02 9:30至2015/02/02 12:0 ,2015/02/02 12:0以後,4789261,2015/2/2~2015/2/3,327桃園市新屋區     
【區域1】台中市大甲區和平路;賢仁路,2015/02/02 9:25至2015/02/02 11:25 ,2015/02/02 11:25以後,免費客服專線1910；大甲營運所04-26872777,2015/2/2~2015/2/3,437台中市大甲區     
【區域1】台中市霧峰區柳豐路380巷全部,2015/02/02 9:40至2015/02/02 15:0 ,2015/02/02 15:0以後,23393138,2015/2/2~2015/2/3,413台中市霧峰區     
【區域1】雲林縣斗六市久安里 久安中路70巷,2015/02/02 10:0至2015/02/02 12:0 ,2015/02/02 12:0以後,0912129526,2015/2/2~2015/2/3,640雲林縣斗六市     
【區域1】台南市永康區二王路105巷全部,2015/02/02 10:0至2015/02/02 13:0 ,2015/02/02 13:0以後,06-2325714,2015/2/2~2015/2/3,710台南市永康區     
【區域1】台中市大里區三民一街;三民二街;塗城路;光正路,2015/02/02 10:0至2015/02/02 12:0 ,2015/02/02 12:0以後,22442469、1910,2015/2/2~2015/2/3,412台中市大里區     
【區域1】宜蘭縣蘇澳鎮民生路{部分}(免費服務專線1910.廣興給水廠服務專線039553098),2015/02/02 10:40至2015/02/02 12:0 ,2015/02/02 12:0以後,0937849892,2015/2/2~2015/2/3,270宜蘭縣蘇澳鎮     
【區域1】屏東縣牡丹鄉四林村;屏東縣滿州鄉長樂村;響林村,2015/02/02 10:30至2015/02/02 14:30 ,2015/02/02 14:30以後,088892256,2015/2/2~2015/2/3,945屏東縣牡丹鄉     947屏東縣滿州鄉     
【區域1】嘉義市西區中興路以南、友忠路以東、世賢路二段以北、博愛路二段以西,2015/02/02 10:38至2015/02/02 12:30 ,2015/02/02 12:30以後,05-2779117,2015/2/2~2015/2/3,600嘉義市西區       
【區域1】桃園市觀音區新坡里;觀音里,2015/02/02 10:39至2015/02/02 17:0 ,2015/02/02 17:0以後,3862156,2015/2/2~2015/2/3,328桃園市觀音區     
【區域1】台中市沙鹿區自立路159-191號(含巷弄),2015/02/02 13:0至2015/02/02 15:0 ,2015/02/02 15:0以後,0426312127,2015/2/2~2015/2/3,433台中市沙鹿區     
