停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
基隆市基金一、二、三路、武隆所、武聖街、武訓街、武嶺街、武崙街(含各巷弄)。,104年5月18日早上10時,104年5月18日下午6時,(02)24245200,2015/5/12~2015/5/18,204基隆市安樂區     
【區域1】台南市新市區大社里;潭頂里,2014/12/11 10:0至2015/05/31 23:0 ,2015/05/31 23:0以後,06-5973437,2014/12/11~2015/6/1,744台南市新市區     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0 ,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】新竹縣湖口鄉和興村、東興村、德盛村、愛勢村、仁勢村、孝勢村、信勢村、中勢村、中正村、信義村、長嶺村、長安村、湖口村、湖鏡村;新竹縣新豐鄉瑞興村、福興村、後湖村,2015/04/01 0:0至2015/06/30 0:0【每星期三;四;零晨0時起】,2015/06/30 0:0以後,03-5981603  1910,2015/3/23~2015/7/1,303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】屏東縣高樹鄉南華村;泰山村三民路1號至10號之間,2015/03/27 8:0至2015/06/23 18:0【每日上午8點至下午6點】,2015/06/23 18:0以後,087962041,2015/3/27~2015/6/24,906屏東縣高樹鄉     
【區域1】新北市鶯歌區中山路,2015/04/08 9:0至2015/05/31 18:0【訂於104年04月08日至104年05月31日每日施工自上午9時至18時停水.當日施工自18時恢復供水】,2015/05/31 18:0以後,26792527.26792224,2015/4/7~2015/6/1,239新北市鶯歌區     
【區域1】嘉義縣大林鎮三和里;林子頭;林子前,2015/04/28 8:0至2015/05/22 18:0【每日上午8點至下午6點】,2015/05/22 18:0以後,05-2262806,2015/4/21~2015/5/23,622嘉義縣大林鎮     
【區域1】新北市五股區五股區全部    五股工業區(新北產業園區);新北市泰山區泰山區全部;新北市新莊區壽山路   新莊區福興里部份    新北產業園區,2015/03/10 22:0至2015/05/31 6:0【22:00--06:00】,2015/05/31 6:0以後,1910,2015/4/22~2015/6/1,248新北市五股區     243新北市泰山區     242新北市新莊區     
【區域1】嘉義縣大林鎮三和里,2015/04/28 8:0至2015/05/22 18:0【上午8時至下午6時】,2015/05/22 18:0以後,0937355685,2015/4/23~2015/5/23,622嘉義縣大林鎮     
【區域1】彰化縣員林鎮員林鎮大饒路659巷、659巷686弄，543巷、543巷310、320、322弄，803巷，341巷等等,2015/04/27 9:0至2015/05/17 18:0【每日上午9點至下午6點】,2015/4/27至2015/5/17每日下午 06:00以後,04-8320083,2015/4/27~2015/5/18,510彰化縣員林鎮     
【區域1】新北市五股區每星期五、六停水：;新北市/泰山區/泰山區全區停水， 山腳里、同榮里、明志里、同興里、泰友里、貴子里、貴和里、貴賢里、新明里、楓樹里、義仁里、義學里、福泰里、黎明里、全興里、福興里。;新北市/五股區/五股區新五路一段、二段以西（不含成泰路三段及御史路92號及77號前）、德音里、貿商里、陸一里、成泰里、五龍里、五福里、五股里、德泰里、水碓里、民義里、六福里、福德里（登林路91號及114-1號以前）（不含福德里登林路91號及114-1號以後）。;新北市泰山區每星期五、六停水：;新北市/泰山區/泰山區全區停水， 山腳里、同榮里、明志里、同興里、泰友里、貴子里、貴和里、貴賢里、新明里、楓樹里、義仁里、義學里、福泰里、黎明里、全興里、福興里。;新北市/五股區/五股區新五路一段、二段以西（不含成泰路三段及御史路92號及77號前）、德音里、貿商里、陸一里、成泰里、五龍里、五福里、五股里、德泰里、水碓里、民義里、六福里、福德里（登林路91號及114-1號以前）（不含福德里登林路91號及114-1號以後）。,2015/05/01 0:0至2015/05/31 6:0【 每星期五、六停水】,2015/05/31 6:0以後,1910,2015/4/28~2015/6/1,248新北市五股區     243新北市泰山區     
【區域1】新北市五股區每星期三、四停水：;新北市/泰山區/大科里、黎明里（黎明路9號以後、自強路、泰林路三段、同榮里犁頭窠）。;新北市/五股區/福德里（登林路91號及114-1號以後）。;;;轄內高地區或管線末端可能延後復水,2015/04/29 0:0至2015/05/29 6:0【每星期三、四停水】,2015/05/29 6:0以後,1910,2015/4/28~2015/5/30,248新北市五股區     
【區域1】屏東縣琉球鄉上福村;杉福村,2015/05/04 8:0至2015/05/31 20:0 ,2015/05/31 20:0以後,08-8325550,2015/4/28~2015/6/1,929屏東縣琉球鄉     
【區域1】台中市太平區長龍路二段.長龍路三段.北田路.福利巷.南國巷.長龍路三段290巷.長龍路三段245巷等附近一帶,2015/05/04 8:0至2015/06/04 17:0【每日上午8點至下午5點】,2015/5/4至2015/6/4每日下午 05:00以後,22442469.1910,2015/4/28~2015/6/5,411台中市太平區     
【區域1】台中市太平區宜文街;新平路二段;溪洲西路;宜昌路;宜安街,2015/05/04 8:0至2015/06/30 6:30【每日上午8點至下午6點30分】,2015/06/30 6:30以後,04-22442469;1910,2015/4/29~2015/7/1,411台中市太平區     
【區域1】台南市永康區忠孝路、復興路、勝學路、成功路、中興路、振興路、大灣路、大同街、富強路一段、民族路、正強街、文賢街、新興街、鹽洲二街、鹽行路、仁愛街、三村一街、三村二街、中華西街、中山南路,2015/04/27 10:0至2015/05/20 18:0 ,2015/5/20 18:0以後,1910   06-2325714,2015/5/2~2015/5/21,710台南市永康區     
【區域3】台南市永康區忠孝路、復興路,2015/4/27 10:0至2015/5/20 18:0 ,2015/5/20 18:0以後,1910   06-2325714,2015/5/2~2015/5/21,710台南市永康區     
【區域1】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2015/05/04 12:0至2015/07/31 23:0【每日上午0點至上午7點 及每日中午12點至下午6點 及每日晚間10點至晚間12點】,2015/07/31 23:0以後,04-7353883,2015/5/4~2015/8/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】高雄市田寮區全區（鹿埔里、古亭里除外）;高雄市阿蓮區（峰山里;中正路16巷);高雄市燕巢區全區,2015/05/18 10:0至2015/05/18 22:0 ,2015/05/18 22:0以後,1910,2015/5/4~2015/5/19,823高雄市田寮區     822高雄市阿蓮區     824高雄市燕巢區     
【區域1】台中市霧峰區吉峰路1號至46號、中正路1224巷至草湖橋頭1340號雙向(含巷弄),2015/05/05 8:30至2015/05/20 18:0【:每日上午8點30分至下午6點】,2015/05/20 18:0以後,04-23393138,2015/5/5~2015/5/21,413台中市霧峰區     
