Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,20 - 45,,1 - 3,2015-12-20,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,25 - 45,,1 - 3,2015-12-20,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,70 - 90,懸浮微粒,5 - 9,2015-12-20,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,55 - 75,懸浮微粒,3 - 5,2015-12-20,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,50 - 70,懸浮微粒,3 - 5,2015-12-20,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,35 - 55,臭氧,1 - 3,2015-12-20,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,40 - 60,臭氧,1 - 3,2015-12-20,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,20 - 45,,1 - 3,2015-12-19,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,25 - 45,,1 - 3,2015-12-19,2015-12-18 12:00
1.18日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.18日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.19日、20日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,70 - 90,懸浮微粒,5 - 9,2015-12-19,2015-12-18 12:00
