SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,54,懸浮微粒,普通,5.8,0.36,51,61,22,8.3,3.8,148,3,2015-05-10 19:00
三重,新北市,37,,良好,6.6,1.9,,50,17,27,,,1,2015-05-10 19:00
三義,苗栗縣,45,,良好,2.6,0.29,46,45,21,12,3.3,40,3,2015-05-10 19:00
土城,新北市,29,,良好,8,0.73,11,35,18,26,1.1,128,2,2015-05-10 19:00
士林,臺北市,13,,良好,1.7,0.29,16,13,6,8.6,1.7,106,1,2015-05-10 19:00
大同,臺北市,34,,良好,7.7,1.57,,43,12,28,,,1,2015-05-10 19:00
大里,臺中市,47,,良好,2.2,0.47,40,42,16,19,2.3,47,2,2015-05-10 19:00
大園,桃園市,38,,良好,2.5,0.22,41,44,19,5.7,5.1,63,2,2015-05-10 19:00
大寮,高雄市,42,,良好,2.1,0.27,35,39,22,12,1.2,281,2,2015-05-10 19:00
小港,高雄市,47,,良好,4.7,0.23,36,49,19,9.9,1.9,307,2,2015-05-10 19:00
中山,臺北市,20,,良好,6.9,0.66,4.9,27,18,24,2,108,2,2015-05-10 19:00
中壢,桃園市,46,,良好,1.1,0.82,25,61,20,21,1.6,95,2,2015-05-10 19:00
仁武,高雄市,50,,良好,2.3,0.31,29,39,14,18,1.7,271,2,2015-05-10 19:00
斗六,雲林縣,53,懸浮微粒,普通,4.6,0.48,47,60,23,14,1.6,358,3,2015-05-10 19:00
冬山,宜蘭縣,23,,良好,5.5,0.18,14,17,10,8.1,2.1,247,2,2015-05-10 19:00
古亭,臺北市,35,,良好,11,0.54,6.8,56,20,25,1.6,62,2,2015-05-10 19:00
左營,高雄市,54,懸浮微粒,普通,4.5,0.25,43,53,19,9.5,1.4,283,3,2015-05-10 19:00
平鎮,桃園市,40,,良好,3.7,0.32,31,47,24,16,2.7,40,2,2015-05-10 19:00
永和,新北市,25,,良好,9.6,0.84,7.4,32,16,25,1.9,67,2,2015-05-10 19:00
安南,臺南市,58,懸浮微粒,普通,2,0.25,40,106,27,6.2,2.9,328,2,2015-05-10 19:00
朴子,嘉義縣,70,懸浮微粒,普通,2,0.32,48,71,17,5.3,2.2,308,3,2015-05-10 19:00
汐止,新北市,25,,良好,15,0.38,7.2,38,18,23,1.6,73,2,2015-05-10 19:00
竹山,南投縣,52,懸浮微粒,普通,3.3,0.38,33,50,21,12,1.2,165,3,2015-05-10 19:00
竹東,新竹縣,45,,良好,1.7,0.47,32,56,23,16,1.4,265,2,2015-05-10 19:00
西屯,臺中市,37,,良好,0.9,0.28,43,29,25,16,2.7,35,3,2015-05-10 19:00
沙鹿,臺中市,49,,良好,1.9,0.3,49,49,16,12,4.9,31,2,2015-05-10 19:00
宜蘭,宜蘭縣,27,,良好,1.9,0.35,18,28,9,7.4,1,54,1,2015-05-10 19:00
忠明,臺中市,39,,良好,1.8,0.41,41,40,20,16,2.6,17,2,2015-05-10 19:00
松山,臺北市,28,,良好,12,0.46,7.1,29,15,25,1.5,84,2,2015-05-10 19:00
板橋,新北市,29,,良好,11,0.81,4.6,33,21,29,2,53,2,2015-05-10 19:00
林口,新北市,29,,良好,3.8,0.34,20,38,19,16,0.9,41,1,2015-05-10 19:00
林園,高雄市,37,,良好,2,0.2,44,29,15,3.5,1.8,279,3,2015-05-10 19:00
花蓮,花蓮縣,26,,良好,1.9,0.29,24,23,0,5.2,1.4,131,1,2015-05-10 19:00
金門,金門縣,40,,良好,3.1,0.33,48,34,17,9.1,2.7,96,2,2015-05-10 19:00
前金,高雄市,49,,良好,2.2,0.29,45,47,11,6.2,2.2,307,2,2015-05-10 19:00
前鎮,高雄市,44,,良好,2.1,0.37,38,48,15,11,1.8,316,2,2015-05-10 19:00
南投,南投縣,44,,良好,1.4,0.43,35,40,11,18,2.1,35,2,2015-05-10 19:00
屏東,屏東縣,48,,良好,2.4,0.38,34,44,14,12,2.1,227,2,2015-05-10 19:00
恆春,屏東縣,34,,良好,1.4,0.07,20,31,7,1.4,6,37,1,2015-05-10 19:00
美濃,高雄市,43,,良好,1.5,0.26,41,44,20,5.5,1.7,215,2,2015-05-10 19:00
