Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,35 - 55,懸浮微粒,2 - 3,2015-12-16,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,40 - 60,懸浮微粒,2 - 4,2015-12-16,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,70 - 90,懸浮微粒,5 - 9,2015-12-16,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,80 - 100,懸浮微粒,6 - 9,2015-12-16,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,70 - 90,懸浮微粒,5 - 8,2015-12-16,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,65 - 85,懸浮微粒,3 - 5,2015-12-16,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,70 - 90,懸浮微粒,3 - 6,2015-12-16,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,35 - 55,懸浮微粒,1 - 3,2015-12-15,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,35 - 55,懸浮微粒,2 - 3,2015-12-15,2015-12-14 12:00
1.14日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒及臭氧。2.14日高屏地區PM2.5指標為中到高，其他地區為低至中等級。3.15日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。16日全臺各地PSI為普通等級，指標污染物為懸浮微粒；中部、雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,60 - 80,懸浮微粒,5 - 8,2015-12-15,2015-12-14 12:00
