Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,花東,20 - 40,,1 - 3,2015-12-07,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,宜蘭,25 - 45,,1 - 3,2015-12-07,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,高屏,50 - 70,懸浮微粒,3 - 6,2015-12-07,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,雲嘉南,40 - 60,懸浮微粒,2 - 4,2015-12-07,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,中部,35 - 55,懸浮微粒,2 - 4,2015-12-07,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,竹苗,25 - 45,,1 - 3,2015-12-07,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,北部,30 - 50,,1 - 3,2015-12-07,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,花東,25 - 45,,1 - 3,2015-12-06,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-12-06,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,高屏,55 - 75,懸浮微粒,3 - 6,2015-12-06,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,雲嘉南,45 - 65,懸浮微粒,2 - 4,2015-12-06,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,中部,40 - 60,懸浮微粒,2 - 4,2015-12-06,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,竹苗,25 - 45,,1 - 3,2015-12-06,2015-12-04 19:00
1.5日全臺各地及外島地區PSI為良好至普通等級。指標污染物為懸浮微粒。2.5日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.6至7日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5為低至中等級。,北部,30 - 50,,1 - 3,2015-12-06,2015-12-04 19:00
