停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
湖口鄉：新竹工業區東區全部、湖口鄉中正、信義、信勢、孝勢、中勢、湖南、勝利、鳳山、中興、波羅、湖鏡、湖口村一帶。<BR>,104年09月15日上午8時30分起,104年09月15日下午18時止,1910、竹北營運所03-5516814、湖口營運所03-5981603、03-5978497,2015/9/3~2015/9/16,303新竹縣湖口鄉     
芎林鄉富林路三段北側138號至500之3號區域。,104年09月15日晚上10時起,104年09月16日上午8時止,1910、竹北營運所 (03) 5516814,2015/9/8~2015/9/16,307新竹縣芎林鄉     
安一路、樂一路、西定路、新西街、成功二路、新民路、新生路、中山一、二、三、四路、光華路、太白街、健民街、通仁街、通明街、中華路等偏高地邊遠地區以上各區街路段含各巷弄等範圍。,104年9月23日9時,104年9月23日17時,(02)24245200基隆所,2015/9/15~2015/9/23,203基隆市中山區     204基隆市安樂區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市蘆洲區信義里 信義路280巷、292巷、302巷;鷺江里 信義路351巷、361巷,2015/05/05 9:0至2015/09/30 16:0【每日上午9點至下午4點】,2015/09/30 16:0以後,(02)22821817,2015/5/11~2015/10/1,247新北市蘆洲區     
【區域1】新北市樹林區八德街202巷全部;東豐街全部,2015/07/01 9:0至2015/09/30 19:0【每日上午9點至下午7點】,2015/09/30 19:0以後,,2015/6/30~2015/10/1,238新北市樹林區     
【區域1】新北市樹林區八德街212巷全部;東豐街全部,2015/07/01 9:0至2015/09/30 19:0【每日上午9點至下午7點】,2015/09/30 19:0以後,,2015/6/30~2015/10/1,238新北市樹林區     
【區域1】新北市樹林區八德街212巷全部;東豐街全部;太平路203~228號全部;味王街38號至53號之間{全部},2015/07/01 9:0至2015/09/30 19:0【每日上午9點至下午7點】,2015/09/30 19:0以後,,2015/7/1~2015/10/1,238新北市樹林區     
【停水區域一】台中市潭子區圓通南路(鐵路以東)含巷道;復興路一段,2015/08/17 8:0至2015/09/30 17:0,2015/09/30 17:0以後,04-25722643豐原給水廠,2015/8/6~2015/10/1,427台中市潭子區     
【停水區域一】南投縣國姓鄉長流村;長福村;長豐村;北港村;石門村;國姓村;柑林村;福龜村;乾溝村;北山村;南港村;大石村;大旗村,2015/08/05 9:0至2015/10/27 20:0,2015/10/27 20:0以後,049-2915176,2015/8/6~2015/10/28,544南投縣國姓鄉     
【停水區域一】高雄市岡山區華崗里;嘉興里一帶,2015/09/01 9:0至2015/10/28 18:0,2015/10/28 18:0以後,07-6222814,2015/8/24~2015/10/29,820高雄市岡山區     
【停水區域一】台中市豐原區向陽路惠陽街豐陽路,2015/09/01 8:30至2015/09/30 18:30,2015/09/30 18:30以後,04-25722643,2015/8/25~2015/10/1,420台中市豐原區     
【停水區域一】台中市烏日區溪壩里溪南路一段(分段施工）,2015/08/26 8:30至2015/09/30 17:30,2015/09/30 17:30以後,04-23381614,2015/8/25~2015/10/1,414台中市烏日區     
【停水區域一】台南市楠西區照興里;興北;興南,2015/08/27 8:0至2015/10/26 18:0,2015/10/26 18:0以後,065742323,2015/8/26~2015/10/27,715台南市楠西區     
【停水區域一】台中市豐原區陽明街（含巷弄）;南陽路488巷,2015/08/31 8:30至2015/09/30 18:30,2015/09/30 18:30以後,04-25722643,2015/8/28~2015/10/1,420台中市豐原區     
【停水區域一】台中市豐原區田心里 ;中興里;西勢里;西安里;社皮里;成功路;中興路;西勢路;協力街;社興路;社興1街~社興5街;一心路;西勢1街~西勢6街,2015/08/28 8:0至2015/09/25 17:0,2015/09/25 17:0以後,豐原給水廠 04-25722643,2015/8/28~2015/9/26,420台中市豐原區     
【停水區域一】屏東縣琉球鄉全部村里(因須配合鄉公所各村里活動及四案工程施工期程;供水受影響區域于施工前會先與各村里鄉親機動協調告知;非全面性停水),2015/09/01 8:0至2015/09/30 20:0,2015/09/30 20:0以後,08-8325550,2015/8/31~2015/10/1,929屏東縣琉球鄉     
【停水區域一】南投縣集集鎮八張街,2015/08/31 8:30至2015/09/15 18:30,2015/09/15 18:30以後,0492762076,2015/8/31~2015/9/16,552南投縣集集鎮     
