停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
新埔鎮：四座里、五埔里、田新里地區及關西鎮：東平里地區停水。,104年01月22日起,104年1月30日止(每日上午9時起至17時止，共8小時停水施作，晚上恢復供水),1910、竹北營運所 (03) 5516814、(03) 5552501 ,2015/1/14~2015/2/2,305新竹縣新埔鄉     
【區域1】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2014/12/01 0:0至2015/01/31 23:59 ,2015/01/31 23:59以後,04-7353883,2014/12/5~2015/2/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2014/12/01 0:0至2015/01/31 23:59 ,2015/01/31 23:59以後,04-7353883,2014/12/5~2015/2/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域3】彰化縣伸港鄉全部;彰化縣和美鎮全部;彰化縣彰化市全部;彰化縣線西鄉全部,2014/12/01 0:0至2015/01/31 23:59 ,2015/01/31 23:59以後,04-7353883,2014/12/5~2015/2/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【區域1】台南市新市區大社里;潭頂里,2014/12/11 10:0至2015/05/31 23:0 ,2015/05/31 23:0以後,06-5973437,2014/12/11~2015/6/1,744台南市新市區     
【區域1】高雄市內門區永吉里;永富里;永興里,2014/12/08 8:0至2015/01/31 18:0【每日上午8點至下午6點(地勢較高地區延至晚上9點復水)】,2015/01/31 18:0以後,07-6613807,2014/12/12~2015/2/1,845高雄市內門區     
【區域1】台中市豐原區一心路185巷;社興路;社皮路（含巷弄）,2014/12/22 8:30至2015/02/09 18:30 ,2014/12/22至2015/2/9每日下午 06:30以後,04-25722643,2014/12/23~2015/2/10,420台中市豐原區     
【區域1】高雄市苓雅區苓雅區五福里、正道里、正心里福德一、二路兩側（建國一路~建國一路140巷）、（福德二路~憲政路11號前）等處,2014/12/24 8:30至2015/01/31 19:0【每日上午0800至下午1900】,2014/12/24至2015/1/31每日下午 07:00以後,07-3312292-237,2014/12/24~2015/2/1,802高雄市苓雅區     
【區域1】新北市林口區湖南里四維路106號至146號、文化三路二段551號至577號、仁愛路二段506號至528號。,2015/01/07 10:0至2015/01/18 18:0【每日上午10時起至下午18時止】,2015/01/18 18:0以後,免付費服務電話：1910    林口服務所:02-26030522,2014/12/25~2015/1/19,244新北市林口區     
【區域1】嘉義縣水上鄉柳子林105號至179號。,2014/12/27 8:0至2015/01/16 18:0【每日上午8點至下午6點】,2015/01/16 18:0以後,2252670*310,2014/12/27~2015/1/17,608嘉義縣水上鄉     
【區域1】桃園市八德區夜間減壓供水限水;桃園市大園區夜間減壓供水限水;桃園市大溪區夜間減壓供水限水;桃園市中壢區夜間減壓供水限水;桃園市平鎮區夜間減壓供水限水;桃園市桃園區夜間減壓供水限水;桃園市復興區夜間減壓供水限水;桃園市新屋區夜間減壓供水限水;桃園市楊梅區夜間減壓供水限水;桃園市龍潭區夜間減壓供水限水;桃園市龜山區夜間減壓供水限水;桃園市蘆竹區夜間減壓供水限水;桃園市觀音區夜間減壓供水限水;新北市五股區夜間減壓供水限水;新北市林口區夜間減壓供水限水;新北市泰山區夜間減壓供水限水;新北市鶯歌區夜間減壓供水限水;新竹縣湖口鄉夜間減壓供水限水;新竹縣新豐鄉夜間減壓供水限水,2014/11/27 23:0至2015/02/17 0:0【夜間減壓供水限水】,2015/02/17 0:0以後,免付費服務電話：1910,2014/12/29~2015/2/18,334桃園市八德區     337桃園市大園區     335桃園市大溪區     320桃園市中壢區     324桃園市平鎮區     330桃園市桃園區     336桃園市復興區     327桃園市新屋區     326桃園市楊梅區     325桃園市龍潭區     333桃園市龜山區     338桃園市蘆竹區     328桃園市觀音區     248新北市五股區     244新北市林口區     243新北市泰山區     239新北市鶯歌區     303新竹縣湖口鄉     304新竹縣新豐鄉     
【區域1】南投縣國姓鄉北山村,2014/12/29 9:0至2015/01/31 18:0【每日上午9點至下午6點】,2015/01/31 18:0以後,0492915176,2014/12/29~2015/2/1,544南投縣國姓鄉     
【區域1】桃園市大溪區瑞興里;中新里,2015/01/05 9:0至2015/01/21 17:0【1/10、1/11、1/17、1/18(除外)，其餘每日上午九點至十七點停水。】,2015/1/5至2015/1/21每日下午 05:00以後,4712002#303,2014/12/31~2015/1/22,335桃園市大溪區     
【區域1】台中市霧峰區吉峰路1號至120號，吉峰西路76、78、80巷，錦州路306號至449號，中正路1224巷全部(沿路含巷弄),2015/01/06 8:0至2015/01/16 18:0【每日上午8點至下午6點(非全區域停水)】,2015/01/16 18:0以後,04-23393138,2015/1/5~2015/1/17,413台中市霧峰區     
【區域3】彰化縣鹿港鎮全部村里;彰化縣福興鄉二港村;三汴村;三和村;同安村;外埔村;西勢村;秀厝村;社尾村;頂粘村;麥厝村;番婆村;廈粘村;萬豐村;福南村;福興村;福寶村;橋頭村;鎮平村,2015/01/05 23:0至2015/01/31 23:0 ,2015/01/31 23:0以後,04-7772127，04-7772609,2015/1/5~2015/2/1,505彰化縣鹿港鎮     506彰化縣福興鄉     
【區域1】台中市豐原區一心路185巷;社興路;社皮路（含巷弄）,2015/01/06 8:30至2015/02/09 18:30 ,2015/1/6至2015/2/9每日下午 06:30以後,04-25722643,2015/1/6~2015/2/10,420台中市豐原區     
【區域1】屏東縣枋寮鄉枋寮村;中興路;沿海路;德興路,2015/01/07 8:0至2015/01/26 17:0【每日上午8點至下午5點(例假日不施工)】,2015/01/26 17:0以後,08-8325550,2015/1/6~2015/1/27,940屏東縣枋寮鄉     
【區域1】嘉義市東區後湖里保仁三街、保仁二街、保仁一街、保愛一街、保成路131巷及保成路115-6號至115-10號等所有住戶,2015/01/08 8:0至2015/01/24 18:0【每日上午8點至下午6點(管線末端用戶至下午8點)】,2015/01/24 18:0以後,05-2252670轉252,2015/1/6~2015/1/25,600嘉義市東區       600嘉義市嘉義市     
【區域1】新北市林口區西林里中正路451至559號，文化一路二段36至68號,2015/01/20 10:0至2015/01/30 18:0 ,2015/01/30 18:0以後,免付費服務電話：1910    林口服務所:02-26031880,2015/1/9~2015/1/31,244新北市林口區     
【區域1】嘉義市東區嘉義市溪興街233至265號、溪興街231巷及245巷全部,2015/01/12 8:0至2015/01/17 18:0【每日上午8點至下午6點】,2015/01/17 18:0以後,,2015/1/9~2015/1/18,600嘉義市東區       
【區域1】新北市五股區外寮路;登林路;登林路貿商巷    新北市五股區全區夜間減壓供水;新北市泰山區 新北市泰山區全區夜間減壓供水,2015/01/15 21:0至2015/01/31 8:0【21:00----08:00】,2015/01/31 8:0以後,1910,2015/1/9~2015/2/1,248新北市五股區     243新北市泰山區     
【區域1】台南市安南區1.安中路一段702巷東側起至970號雙號側全部含巷弄   2.怡安路二段545巷全部含巷弄,2015/01/07 8:0至2015/01/20 18:30【預計每日上午8點至下午18點 停水至18點以後恢復供水，遇雨順延】,2015/1/7至2015/1/20每日下午 06:30以後,06-3036097,2015/1/9~2015/1/21,709台南市安南區     
【區域1】彰化縣永靖鄉湳港村、新庄村、永社路等一帶;彰化縣田尾鄉平和路一帶,2015/01/12 8:0至2015/01/26 18:0【每日上午8點至下午6點】,2015/1/12至2015/1/26每日下午 06:00以後,04-7245031-301監工人員楊凱鈞、0933-561826承包商沅盛工程有限公司,2015/1/12~2015/1/27,512彰化縣永靖鄉     522彰化縣田尾鄉     
【區域1】彰化縣彰化市岸頭巷、英士路、環山路、南校街6巷、寶山路126巷等,2015/01/12 8:0至2015/01/26 18:0【每日上午8點至下午6點】,2015/01/26 18:0以後,04-7245031*309(承包商：旺威工程有限公司，陳欽賢0932535188),2015/1/12~2015/1/27,500彰化縣彰化市     
