Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,30 - 50,,1 - 3,2015-12-27,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,45 - 65,懸浮微粒,3 - 5,2015-12-27,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,80 - 100,懸浮微粒,5 - 9,2015-12-27,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,75 - 95,懸浮微粒,5 - 9,2015-12-27,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,65 - 85,懸浮微粒,4 - 7,2015-12-27,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,45 - 65,懸浮微粒,3 - 6,2015-12-27,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,55 - 75,懸浮微粒,3 - 6,2015-12-27,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,花東,30 - 50,,1 - 3,2015-12-26,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,宜蘭,45 - 65,懸浮微粒,3 - 5,2015-12-26,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,高屏,75 - 95,懸浮微粒,5 - 9,2015-12-26,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,雲嘉南,80 - 100,懸浮微粒,5 - 9,2015-12-26,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,中部,65 - 85,懸浮微粒,4 - 7,2015-12-26,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,竹苗,50 - 70,懸浮微粒,3 - 6,2015-12-26,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,北部,55 - 75,懸浮微粒,3 - 6,2015-12-26,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,澎湖,45 - 65,懸浮微粒,2 - 3,2015-12-25,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,金門,50 - 70,懸浮微粒,2 - 4,2015-12-25,2015-12-24 18:30
1.25日全臺各地及外島PSI為良好至普通等級，指標污染物為懸浮微粒。2.25日中南部地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。 3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；中南部地區PM2.5指標為中至高等級，其他地區為低至中等級。,馬祖,50 - 70,懸浮微粒,2 - 4,2015-12-25,2015-12-24 18:30
