停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
基隆市安樂區橘郡及壯觀台北社區、七堵區全部(含六堵工業區及百福社區),104年10月6日上午8時,104年10月7日上午7時,(02)24245200基隆所,2015/9/22~2015/10/7,206基隆市七堵區     204基隆市安樂區     
一、基隆市安樂區橘郡及壯觀台北社區、七堵區全部(含六堵工業區及百福社區)<BR>二、新北市汐止區大同路3段、保長路保新街、汐平路1、2段、大安街、保1街、長興街1、2段、長安路鄉友路、吉祥街、長江街、鄉長路1、2段、茄安街、茄興街、茄福街、茄苳路、橋東街、招商街、中華街、忠孝東路300號以後、水碓街、建成路、和平街、汐萬路1、2、3段、鮕漁代坑路、瑞松街、祥雲街、江北路、八連路、康寧街600號以後、連峰街、翠峰街、伯爵街等(含各巷弄)。,104年10月14日上午8時,104年10月15日上午8時,(02)24245200基隆所，(02)86478218汐止所,2015/10/6~2015/10/15,221新北市汐止區     206基隆市七堵區     204基隆市安樂區     
【停水區域一】南投縣國姓鄉長流村;長福村;長豐村;北港村;石門村;國姓村;柑林村;福龜村;乾溝村;北山村;南港村;大石村;大旗村,2015/08/05 9:0至2015/10/27 20:0,2015/10/27 20:0以後,049-2915176,2015/8/6~2015/10/28,544南投縣國姓鄉     
【停水區域一】高雄市岡山區華崗里;嘉興里一帶,2015/09/01 9:0至2015/10/28 18:0,2015/10/28 18:0以後,07-6222814,2015/8/24~2015/10/29,820高雄市岡山區     
【停水區域一】台南市楠西區照興里;興北;興南,2015/08/27 8:0至2015/10/26 18:0,2015/10/26 18:0以後,065742323,2015/8/26~2015/10/27,715台南市楠西區     
【停水區域一】彰化縣伸港鄉無;彰化縣和美鎮無;彰化縣彰化市無;彰化縣線西鄉無,2015/09/01 18:0至2015/12/31 23:59,2015/12/31 23:59以後,04-7353883,2015/9/2~2016/1/1,509彰化縣伸港鄉     508彰化縣和美鎮     500彰化縣彰化市     507彰化縣線西鄉     
【停水區域一】雲林縣虎尾鎮新興里;東仁里;平和里,2015/09/08 8:0至2015/10/07 18:0,2015/10/07 18:0以後,05-6322047,2015/9/7~2015/10/8,632雲林縣虎尾鎮     
【停水區域一】南投縣國姓鄉國姓村、石門村(少部分),2015/09/10 8:0至2015/11/30 18:0,2015/11/30 18:0以後,049-2915176,2015/9/9~2015/12/1,544南投縣國姓鄉     
【區域1】台中市東勢區上城里;上新里;中嵙里;福隆里,2015/10/06 9:0至2015/10/06 14:0 ,2015/10/06 14:0以後,04-25874315,2015/9/22~2015/10/7,423台中市東勢區     
【區域1】台中市東勢區上城里;上新里;中嵙里;福隆里,2015/10/06 9:0至2015/10/06 14:0 ,2015/10/06 14:0以後,04-25874315,2015/9/22~2015/10/7,423台中市東勢區     
【停水區域一】台南市官田區三結義{全部無水},2015/09/21 8:0至2015/10/31 18:0,2015/10/31 18:0以後,(06)5721166,2015/9/17~2015/11/1,720台南市官田區     
【停水區域一】南投縣南投市向上路全部;營北路全部;(含巷弄)例假日及雨天不施工,2015/09/07 8:30至2015/10/30 17:30,2015/10/30 17:30以後,049-2563505,2015/9/17~2015/10/31,540南投縣南投市     540南投縣南投市     
【區域1】台中市太平區太平路/太平六街/太平八街/中平九街/太平十街/永成北路/太平十二街/太平路286巷/及附近巷弄內。,2015/10/01 9:0至2015/12/31 18:30【每日上午9點至下午6點半(非整日停水，僅幹管改接及用戶施作需停水)】,2015/12/31 18:30以後,1910;04-22442469;04-24821831,2015/9/17~2016/1/1,411台中市太平區     
【停水區域一】台中市豐原區永康路單號側(含巷弄);南陽路單號側167至231號(含巷弄);豐原大道三段219巷、239巷,2015/08/21 8:30至2015/10/16 18:30,2015/10/16 18:30以後,04-25722643,2015/9/18~2015/10/17,420台中市豐原區     
【停水區域一】高雄市美濃區民族路、廣興街、興隆路、民權路、圓山街、雙峰街、福美路及中山路等一帶皆受影響（下午六時以後，前述路段皆減壓供水）。,2015/09/14 10:30至2015/11/05 18:0,2015/11/05 18:0以後,0928741027,2015/9/21~2015/11/6,843高雄市美濃區     
【停水區域一】嘉義縣水上鄉大崙村-168線以北,2015/09/29 8:0至2015/10/08 18:0,2015/10/08 18:0以後,工務課監造單位現場人員-張家瑋0982650809，天佑營造有限公司-工地負責人-陳恒仲0988358134,2015/9/23~2015/10/9,608嘉義縣水上鄉     
【停水區域一】南投縣南投市軍功里;中興路;軍功路;(均含巷弄);下雨天不施工順延,2015/09/27 8:30至2015/10/25 18:0,2015/10/25 18:0以後,049-2563505,2015/9/24~2015/10/26,540南投縣南投市     
【停水區域一】雲林縣虎尾鎮新興里;東仁里;平和里,2015/10/01 8:0至2015/10/31 18:0,2015/10/31 18:0以後,05-6322047,2015/9/25~2015/11/1,632雲林縣虎尾鎮     
【停水區域一】新北市樹林區保安街一段220號~372號(雙號側)含巷弄,2015/09/28 9:0至2015/10/20 18:0,2015/10/20 18:0以後,02-26812254,2015/9/25~2015/10/21,238新北市樹林區     
【停水區域一】台南市北區育德二路,2015/10/01 0:0至2015/10/09 23:59,2015/10/09 23:59以後,06-3036097-301,2015/9/28~2015/10/10,704台南市北區       
