Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,25 - 45,,1 - 3,2015-12-19,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-12-19,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,80 - 100,懸浮微粒,6 - 9,2015-12-19,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,75 - 95,懸浮微粒,4 - 7,2015-12-19,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,70 - 90,懸浮微粒,4 - 7,2015-12-19,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,40 - 60,懸浮微粒,1 - 3,2015-12-19,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,45 - 65,懸浮微粒,1 - 3,2015-12-19,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,25 - 45,,1 - 3,2015-12-18,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-12-18,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,80 - 100,懸浮微粒,6 - 9,2015-12-18,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,雲嘉南,75 - 95,懸浮微粒,5 - 9,2015-12-18,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,中部,70 - 90,懸浮微粒,4 - 8,2015-12-18,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,竹苗,40 - 60,懸浮微粒,1 - 3,2015-12-18,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,北部,45 - 65,懸浮微粒,2 - 3,2015-12-18,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,澎湖,50 - 70,懸浮微粒,3 - 5,2015-12-17,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,金門,60 - 80,懸浮微粒,4 - 8,2015-12-17,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,馬祖,55 - 75,懸浮微粒,4 - 7,2015-12-17,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,花東,30 - 50,,1 - 3,2015-12-17,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,宜蘭,35 - 55,懸浮微粒,2 - 3,2015-12-17,2015-12-16 18:30
1.17日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.17日中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。3.18日、19日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。中南部PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。,高屏,75 - 95,懸浮微粒,6 - 9,2015-12-17,2015-12-16 18:30
