Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,花東,25 - 45,,1 - 3,2015-12-18,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,宜蘭,30 - 50,,2 - 3,2015-12-18,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,高屏,80 - 100,懸浮微粒,6 - 9,2015-12-18,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,雲嘉南,75 - 95,懸浮微粒,5 - 9,2015-12-18,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,中部,70 - 90,懸浮微粒,5 - 8,2015-12-18,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,竹苗,40 - 60,懸浮微粒,2 - 3,2015-12-18,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,北部,45 - 65,懸浮微粒,2 - 4,2015-12-18,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,花東,35 - 55,懸浮微粒,2 - 4,2015-12-17,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,宜蘭,40 - 60,懸浮微粒,3 - 5,2015-12-17,2015-12-16 12:00
1.16日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。2.16日各地PM2.5指標為高至非常高等級。3.17日、18日全臺各地及外島地區PSI為普通至不良等級，指標污染物為懸浮微粒。各地PM2.5指標為高至非常高等級。,高屏,70 - 90,懸浮微粒,6 - 9,2015-12-17,2015-12-16 12:00
