Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,花東,25 - 45,,1 - 3,2015-11-29,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-11-29,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,高屏,65 - 85,懸浮微粒,4 - 7,2015-11-29,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,雲嘉南,60 - 80,懸浮微粒,3 - 6,2015-11-29,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2015-11-29,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,竹苗,35 - 55,懸浮微粒,1 - 3,2015-11-29,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,北部,35 - 55,懸浮微粒,1 - 3,2015-11-29,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,花東,30 - 50,,1 - 3,2015-11-28,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-11-28,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,高屏,60 - 80,懸浮微粒,4 - 7,2015-11-28,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,雲嘉南,65 - 85,懸浮微粒,3 - 6,2015-11-28,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2015-11-28,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,竹苗,35 - 55,懸浮微粒,1 - 3,2015-11-28,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,北部,35 - 55,懸浮微粒,1 - 3,2015-11-28,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,澎湖,30 - 55,懸浮微粒,1 - 3,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,金門,35 - 55,懸浮微粒,2 - 3,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,馬祖,30 - 50,,1 - 3,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,花東,30 - 50,,1 - 3,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,宜蘭,35 - 55,懸浮微粒,1 - 3,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,高屏,55 - 75,懸浮微粒,4 - 7,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,雲嘉南,75 - 100,懸浮微粒,3 - 6,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,中部,50 - 70,懸浮微粒,3 - 6,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,竹苗,40 - 60,懸浮微粒,1 - 3,2015-11-27,2015-11-27 12:00
1.27日全臺各地及外島地區PSI為普通至良好等級，指標污染物為懸浮微粒。2.27日高屏地區PM2.5指標為中至高等級，其他地區及外島PM2.5指標為低至中等級。3.28至29日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；高屏PM2.5為中至高等級；其他地區為低至中等級。,北部,40 - 65,懸浮微粒,2 - 3,2015-11-27,2015-11-27 12:00
