Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,花東,25 - 45,,1 - 2,2015-12-11,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,宜蘭,30 - 50,,1 - 3,2015-12-11,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,高屏,50 - 70,懸浮微粒,3 - 6,2015-12-11,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,雲嘉南,60 - 80,懸浮微粒,3 - 5,2015-12-11,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,中部,50 - 70,懸浮微粒,3 - 5,2015-12-11,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,竹苗,35 - 55,懸浮微粒,2 - 3,2015-12-11,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,北部,40 - 60,懸浮微粒,2 - 4,2015-12-11,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,花東,20 - 40,,1 - 2,2015-12-10,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,宜蘭,20 - 40,,1 - 3,2015-12-10,2015-12-08 18:30
1.9日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。2.9日全臺各地及外島地區PM2.5指標為低至中等級。3.10至11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。全臺各地PM2.5指標為低至中等級。,高屏,40 - 60,懸浮微粒,3 - 5,2015-12-10,2015-12-08 18:30
